zip,nearest_nuclear_km,tri_within_5km,dams_high_within_10km_naming_town,strategic_km,strategic_bearing,strategic_site
32217,201.7,5,0,63,7,kings_bay
32218,173.2,3,0,36,20,kings_bay
32219,175,0,0,48,33,kings_bay
32220,183.8,1,0,59,31,kings_bay
32221,191.5,1,0,67,29,kings_bay
32222,198,0,0,70,23,kings_bay
32223,208.4,0,0,71,9,kings_bay
32224,203.3,0,0,58,353,kings_bay
32225,192.6,0,0,48,356,kings_bay
32226,180.2,0,0,35,355,kings_bay
32227,193.7,1,0,46,344,kings_bay
32228,193.6,1,0,46,343,kings_bay
32233,196.3,1,0,50,347,kings_bay
32234,192.7,0,0,77,35,kings_bay
32244,199.1,1,0,67,18,kings_bay
32246,199.2,0,0,56,357,kings_bay
32250,204.2,0,0,58,348,kings_bay
32254,186.4,18,0,53,21,kings_bay
32256,212.5,0,0,69,355,kings_bay
32257,206.2,2,0,67,6,kings_bay
32258,213.2,3,0,72,1,kings_bay
32259,219.1,0,0,80,3,kings_bay
32266,200.7,0,0,54,347,kings_bay
32277,187.3,5,0,46,7,kings_bay
32301,120.2,1,1,,,
32303,107.7,0,0,,,
32304,112.2,2,0,,,
32305,124.2,1,0,,,
32306,116.8,2,1,,,
32307,118.9,3,0,,,
32308,118.5,0,3,,,
32309,119.7,0,2,,,
32310,111.5,1,0,,,
32311,128.4,0,0,,,
32312,107.7,0,3,,,
32313,116.3,2,0,,,
32317,126.6,0,0,,,
32320,165.9,0,0,,,
32321,107.3,0,0,,,
32322,157.9,0,0,,,
32323,155.5,0,0,,,
32324,70.5,0,0,,,
32327,139.2,0,0,,,
32328,159.6,0,0,,,
32330,79.6,0,0,,,
32331,169.5,0,0,,,
32332,80.4,1,0,,,
32333,95.2,0,0,,,
32334,112.4,0,0,,,
32336,160,0,0,,,
32337,132.7,0,0,,,
32340,181.7,0,0,,,
32343,101.1,0,0,,,
32344,142.5,0,0,,,
32346,154.7,0,0,,,
32347,184.4,0,0,,,
32348,206,0,0,,,
32350,177.6,0,0,,,
32351,88.6,0,0,,,
32352,79.7,0,0,,,
32355,145.6,1,0,,,
32356,222.3,0,0,,,
32358,137.2,0,0,,,
32359,241.4,0,0,,,
32360,99.6,0,0,,,
32361,144.1,0,0,,,
32399,125.7,1,0,,,
32401,128.7,5,0,,,
32403,137.2,1,0,,,
32404,121.5,0,0,,,
32405,125.7,3,0,,,
32407,131.2,0,0,,,
32408,133.6,0,0,,,
32409,113.7,0,0,,,
32410,144.5,0,0,,,
32413,126,0,0,,,
32420,70.2,0,0,,,
32421,78.6,0,0,,,
32423,31.6,0,0,,,
32424,92.6,0,0,,,
32425,71.1,0,0,,,
32426,38.6,0,0,,,
32427,86.4,0,0,,,
32428,80.6,0,0,,,
32430,90.1,0,0,,,
32431,56.3,0,0,,,
32432,56.7,1,0,,,
32433,111.7,0,1,,,
32435,116.2,0,0,,,
32437,116,0,0,,,
32438,84.2,0,0,,,
32439,127.4,0,0,,,
32440,51.8,1,0,,,
32442,60.4,0,0,,,
32443,38.9,0,0,,,
32444,121.1,2,0,,,
32445,29.2,0,0,,,
32446,43.2,0,0,,,
32448,62.3,0,0,,,
32449,106.7,0,0,,,
32455,104,0,0,,,
32456,157.7,0,0,,,
32459,140.4,0,0,,,
32460,53.2,0,0,,,
32461,135.8,0,0,,,
32462,100.1,0,0,,,
32463,80.2,0,0,,,
32464,89,0,0,,,
32465,135.3,0,0,,,
32466,98.8,0,0,,,
32501,220.1,3,0,,,
32502,221.4,3,0,,,
32503,217.9,0,0,,,
32504,214.9,0,0,,,
32505,222.3,0,0,,,
32506,234.8,0,0,,,
32507,237.9,0,0,,,
32508,231.9,1,0,,,
32509,228.6,0,0,,,
32511,227.1,3,0,,,
32512,228.1,1,0,,,
32514,215.7,6,0,,,
32526,229.7,0,0,,,
32530,194.9,3,0,,,
32531,154.9,0,0,,,
32533,221.7,3,0,,,
32534,221.4,3,0,,,
32535,214.7,0,0,,,
32536,151.1,0,2,,,
32539,139.2,1,2,,,
32541,159.8,0,0,,,
32542,157.9,0,0,,,
32544,177.2,1,0,,,
32547,169.5,2,0,,,
32548,167.4,0,0,,,
32550,150.6,0,0,,,
32561,215.2,0,0,,,
32563,204.8,0,0,,,
32564,168.5,0,0,,,
32565,197.1,0,1,,,
32566,191.8,1,0,,,
32567,130.2,0,0,,,
32568,228.4,0,0,,,
32569,178.8,1,0,,,
32570,184.7,0,0,,,
32571,208,0,0,,,
32577,222.7,0,1,,,
32578,150.3,0,0,,,
32579,164.2,1,0,,,
32580,155.8,1,0,,,
32583,190.3,1,0,,,
32601,254.1,1,0,148,31,kings_bay
32603,253.7,1,0,149,31,kings_bay
32605,250.8,1,0,147,33,kings_bay
32606,250.6,0,0,,,
32607,254.4,0,0,,,
32608,260.7,1,0,,,
32609,240.5,0,0,134,32,kings_bay
32610,255,1,0,149,31,kings_bay
32612,254.8,2,0,150,31,kings_bay
32615,235.6,0,0,141,40,kings_bay
32616,239.8,0,0,145,39,kings_bay
32617,281.9,0,0,,,
32618,266.8,0,0,,,
32619,247.3,0,0,,,
32621,279.9,0,0,,,
32622,226.2,0,0,123,37,kings_bay
32625,302,0,0,,,
32626,284.1,0,0,,,
32628,255.7,0,0,,,
32631,246.2,0,0,130,25,kings_bay
32634,285.8,0,0,,,
32639,302.6,0,0,,,
32640,265.5,0,0,146,20,kings_bay
32641,254.4,0,0,144,28,kings_bay
32643,236.9,0,0,,,
32648,262.6,0,0,,,
32653,243.6,1,0,143,35,kings_bay
32656,237.4,0,0,114,20,kings_bay
32658,231.6,0,0,134,39,kings_bay
32664,276.6,0,0,,,
32666,249.1,0,0,127,20,kings_bay
32667,271.8,0,0,,,
32668,298,0,0,,,
32669,257.1,0,0,,,
32680,267.9,0,0,,,
32681,279.1,0,0,,,
32683,298.6,0,0,,,
32686,286.8,0,0,,,
32692,281.1,0,0,,,
32693,260.1,0,0,,,
32694,237.2,0,0,124,28,kings_bay
32696,282,2,0,,,
32697,223.2,0,0,128,41,kings_bay
32701,183.4,2,0,,,
32702,232,0,0,,,
32703,191.6,0,0,,,
32707,180,2,0,,,
32708,179.7,0,0,,,
32709,146.1,0,0,,,
32712,200.3,0,0,,,
32713,200.5,2,0,,,
32714,185.5,0,0,,,
32720,217.5,3,0,,,
32723,214.3,8,1,,,
32724,212.8,1,1,,,
32725,197.3,0,0,,,
32726,218.6,0,0,,,
32730,180.5,2,0,,,
32732,177.1,0,0,,,
32735,225.4,1,0,,,
32736,212.7,0,0,,,
32738,196.2,0,0,,,
32744,205.5,0,0,,,
32746,191.8,2,0,,,
32750,186.1,3,0,,,
32751,179.9,0,0,,,
32754,162.8,0,0,,,
32757,208.9,0,0,,,
32759,176.5,0,0,,,
32763,205.4,3,0,,,
32764,183.9,0,0,,,
32765,173.5,0,0,,,
32766,164.4,0,0,,,
32767,225.3,0,0,,,
32768,197.5,0,0,,,
32771,194,5,0,,,
32773,184.7,0,0,,,
32775,169.4,0,0,,,
32776,202,0,0,,,
32778,215.1,1,1,,,
32779,191.4,0,0,,,
32780,141.2,0,0,,,
32784,231.2,0,0,,,
32789,176.4,0,0,,,
32792,174.2,3,0,,,
32796,153.7,0,0,,,
32798,201.8,1,0,,,
32801,172.8,6,1,,,
32803,172.4,2,2,,,
32804,177.3,4,0,,,
32805,173.9,5,0,,,
32806,169.4,6,0,,,
32807,169.4,1,3,,,
32808,180.5,9,0,,,
32809,166.9,10,0,,,
32810,183.1,12,0,,,
32811,175.9,0,0,,,
32812,164.9,1,0,,,
32814,172.2,4,3,,,
32816,167.5,0,0,,,
32817,169.1,1,0,,,
32818,184.6,0,0,,,
32819,172.1,1,0,,,
32820,162.4,0,0,,,
32821,167,0,0,,,
32822,163.2,3,2,,,
32824,158.3,5,0,,,
32825,164.5,0,0,,,
32826,165.3,0,0,,,
32827,160.3,2,0,,,
32828,159.6,0,0,,,
32829,158,0,0,,,
32830,174.1,0,0,,,
32831,154.4,3,0,,,
32832,148.4,0,0,,,
32833,151.6,0,0,,,
32835,178.5,0,0,,,
32836,171.5,0,0,,,
32837,162.4,7,0,,,
32839,170.5,8,0,,,
32899,140.9,0,0,,,
32901,89.2,3,0,,,
32903,90.1,0,0,,,
32904,94.5,0,0,,,
32905,83.5,3,0,,,
32907,86.1,0,0,,,
32908,80.9,0,0,,,
32909,73.5,0,0,,,
32920,126.1,0,0,,,
32922,123.9,2,0,,,
32925,106.6,0,0,,,
32926,128.1,0,0,,,
32927,135.7,1,0,,,
32931,114.3,0,0,,,
32934,98.8,1,0,,,
32935,97.2,3,0,,,
32937,98.5,3,0,,,
32940,108,0,0,,,
32948,59.3,0,0,,,
32949,69.7,0,0,,,
32950,77.2,2,0,,,
32951,71,1,0,,,
32952,115.4,0,0,,,
32953,131.4,0,0,,,
32955,117.5,0,0,,,
32958,55.1,0,0,,,
32959,132.1,4,0,,,
32960,36,1,0,,,
32962,29.3,0,0,,,
32963,43.5,3,0,,,
32966,59.7,0,0,,,
32967,45.6,1,0,,,
32968,37.5,1,0,,,
32970,49.3,1,0,,,
32976,63.1,0,0,,,
33001,81.9,0,0,,,
33004,72.2,15,0,,,
33009,63.7,1,0,,,
33010,44.5,1,0,,,
33012,48,11,0,,,
33013,47.8,6,0,,,
33014,52.3,3,0,,,
33015,56.2,0,0,,,
33016,51,6,0,,,
33018,53.3,5,0,,,
33019,69.2,1,0,,,
33020,67.3,3,0,,,
33021,66.9,3,0,,,
33022,67,3,0,,,
33023,62.6,1,0,,,
33024,66.2,0,0,,,
33025,61.6,2,0,,,
33026,65.7,1,0,,,
33027,61.4,0,0,,,
33028,64.4,0,0,,,
33029,62.2,0,0,,,
33030,18.7,0,0,,,
33031,19.8,0,0,,,
33032,12.2,0,0,,,
33033,9.2,1,0,,,
33034,43.5,0,0,,,
33035,7.1,1,0,,,
33036,70,0,0,,,
33037,24.8,0,0,,,
33039,9.7,0,0,,,
33040,188.5,0,0,,,
33042,145.9,0,0,,,
33043,126.6,0,0,,,
33050,100.9,0,0,,,
33051,105.5,0,0,,,
33054,53,8,0,,,
33055,57.2,3,0,,,
33056,57.7,6,0,,,
33060,91.3,10,0,,,
33062,92.7,1,0,,,
33063,91.6,0,0,,,
33064,96.1,9,0,,,
33065,93.5,0,0,,,
33066,92.3,8,0,,,
33067,97.4,0,0,,,
33068,87.6,0,0,,,
33069,90.7,11,0,,,
33070,51.3,0,0,,,
33071,90.3,0,0,,,
33073,97,1,0,,,
33076,98.4,0,0,,,
33101,40.5,4,0,,,
33109,41.4,0,0,,,
33122,41.1,2,0,,,
33125,39.9,4,0,,,
33126,38.3,0,0,,,
33127,44,4,0,,,
33128,40.1,4,0,,,
33129,37.9,2,0,,,
33130,39.2,4,0,,,
33131,39.6,2,0,,,
33132,41.1,2,0,,,
33133,34.3,0,0,,,
33134,35.8,0,1,,,
33135,38.1,4,0,,,
33136,41.1,4,0,,,
33137,44.9,2,0,,,
33138,49,0,0,,,
33139,42.2,2,0,,,
33140,46.7,0,0,,,
33141,50,0,0,,,
33142,41.9,2,0,,,
33143,29.8,2,1,,,
33144,36.4,2,0,,,
33145,36.6,0,0,,,
33146,32.3,2,1,,,
33147,47.1,5,0,,,
33149,35.2,0,0,,,
33150,47.9,1,0,,,
33154,53.9,0,0,,,
33155,33.7,2,0,,,
33156,26.1,0,1,,,
33157,19.2,0,0,,,
33158,22.7,0,0,,,
33160,58.7,0,0,,,
33161,53.1,2,0,,,
33162,56.9,5,0,,,
33165,33.3,2,0,,,
33166,43.3,4,0,,,
33167,50.9,8,0,,,
33168,52.3,6,0,,,
33169,57.6,6,0,,,
33170,18.1,0,0,,,
33172,39.2,3,0,,,
33173,29.7,0,0,,,
33174,36.4,3,0,,,
33175,34.4,1,0,,,
33176,24.9,1,0,,,
33177,19.7,2,0,,,
33178,45.3,0,0,,,
33179,60,5,0,,,
33180,61.5,1,0,,,
33181,54.5,0,0,,,
33182,39.3,5,0,,,
33183,30.5,0,0,,,
33184,36.9,4,0,,,
33185,35,1,0,,,
33186,25.6,2,0,,,
33187,28.9,0,0,,,
33189,15.3,0,0,,,
33190,13.6,0,0,,,
33193,33.1,0,0,,,
33194,40,0,0,,,
33196,32.6,0,0,,,
33301,78.9,12,0,,,
33304,81.3,2,0,,,
33305,82.4,2,0,,,
33306,84.1,1,0,,,
33308,86.8,2,0,,,
33309,84.9,5,0,,,
33311,80.3,2,0,,,
33312,74.1,9,0,,,
33313,80.3,0,0,,,
33314,71.1,2,0,,,
33315,74.6,15,0,,,
33316,77,12,0,,,
33317,76,1,0,,,
33319,83.5,0,0,,,
33321,86.7,1,0,,,
33322,79.6,0,0,,,
33323,79.7,0,0,,,
33324,75.4,1,0,,,
33325,75.1,0,0,,,
33326,75.1,1,0,,,
33327,88,0,0,,,
33328,70.8,1,0,,,
33330,69.5,1,0,,,
33331,69.5,1,0,,,
33332,64.8,0,0,,,
33334,85.5,5,0,,,
33351,83,1,0,,,
33388,76.2,1,0,,,
33401,72.6,3,0,,,
33403,62.9,8,0,,,
33404,65.7,9,0,,,
33405,77.7,1,0,,,
33406,77.6,0,0,,,
33407,67.5,8,0,,,
33408,59.6,0,1,,,
33409,71.9,3,0,,,
33410,58.1,0,0,,,
33411,70.6,3,0,,,
33412,60.7,0,0,,,
33413,76.7,3,0,,,
33414,78,0,0,,,
33415,77.5,0,0,,,
33417,70.9,1,0,,,
33418,53.5,0,0,,,
33426,92,1,0,,,
33428,102.3,0,0,,,
33430,89.2,0,0,,,
33431,106.8,1,0,,,
33432,104,0,0,,,
33433,102.8,0,0,,,
33434,106.6,0,0,,,
33435,93.3,1,0,,,
33436,92.8,1,0,,,
33437,93.9,0,0,,,
33438,49.7,0,0,,,
33440,119.9,0,0,,,
33441,100.1,3,0,,,
33442,99,4,0,,,
33444,100.5,3,0,,,
33445,100.2,3,0,,,
33446,99.3,0,0,,,
33449,84,0,0,,,
33455,33.8,0,0,,,
33458,47.4,1,0,,,
33460,83.4,1,0,,,
33461,82.5,1,0,,,
33462,87.6,2,0,,,
33463,84.8,0,0,,,
33467,84,0,0,,,
33469,42.2,0,0,,,
33470,64.2,0,0,,,
33471,105.7,0,0,,,
33472,90.1,0,0,,,
33473,94.2,0,0,,,
33476,73,0,1,,,
33477,50.7,1,0,,,
33478,45.5,0,0,,,
33480,76.6,2,0,,,
33483,100.2,2,0,,,
33484,100.1,1,0,,,
33486,103.7,1,0,,,
33487,105.3,3,0,,,
33493,107.2,0,0,,,
33496,104.8,0,0,,,
33498,106.1,0,0,,,
33503,205.3,0,0,,,
33510,213.1,2,0,,,
33511,211.3,0,0,,,
33513,238.5,0,0,,,
33514,225.5,0,0,,,
33521,241.2,1,0,,,
33523,231.6,0,0,,,
33525,219.5,0,0,,,
33527,205.8,1,0,,,
33530,199.6,0,0,,,
33534,215.9,6,0,,,
33538,253,0,0,,,
33540,211.5,1,0,,,
33541,217.8,0,0,,,
33542,214.1,5,0,,,
33543,224.9,0,1,,,
33544,231.7,0,1,,,
33545,225.6,0,1,,,
33547,192.6,0,0,,,
33548,237.2,0,0,,,
33549,234.1,0,0,,,
33550,214.7,2,0,,,
33556,249,3,0,,,
33558,240.6,1,0,,,
33559,231.7,0,1,,,
33563,199.4,7,0,,,
33565,204.4,1,0,,,
33566,195.1,2,0,,,
33567,195,0,0,,,
33569,209.5,0,1,,,
33570,221.5,1,0,,,
33572,217.3,6,0,,,
33573,212.6,1,0,,,
33574,226.2,0,0,,,
33576,228.5,1,0,,,
33578,215.4,4,1,,,
33579,206.7,0,2,,,
33584,214.4,0,0,,,
33585,233.6,2,0,,,
33592,217.3,0,0,,,
33594,207.3,0,0,,,
33596,204,0,0,,,
33597,223.3,1,0,,,
33598,204.6,0,0,,,
33602,227.8,12,0,,,
33603,229.6,2,1,,,
33604,229.8,2,1,,,
33605,225.3,20,1,,,
33606,229.2,8,0,,,
33607,234.1,0,0,,,
33609,233,0,0,,,
33610,222,15,1,,,
33611,230.6,2,0,,,
33612,230.6,4,1,,,
33613,231.6,1,0,,,
33614,234.2,3,0,,,
33615,241.2,1,0,,,
33616,232.7,4,0,,,
33617,224.8,11,3,,,
33618,235.9,0,0,,,
33619,220,17,1,,,
33620,227.5,4,1,,,
33621,230,4,0,,,
33624,238.9,1,0,,,
33625,241.2,2,0,,,
33626,244.7,2,0,,,
33629,231.8,1,0,,,
33634,238.3,4,0,,,
33635,245.2,0,0,,,
33637,222.3,5,4,,,
33647,222.6,0,0,,,
33701,239.9,3,0,,,
33702,241.4,3,0,,,
33703,239.7,1,0,,,
33704,240.1,2,0,,,
33705,239.9,3,0,,,
33706,250.9,0,0,,,
33707,248.2,0,0,,,
33708,256.8,0,0,,,
33709,250.4,2,0,,,
33710,249.7,1,0,,,
33711,244.5,3,0,,,
33712,242.5,3,0,,,
33713,244.5,5,0,,,
33714,245.2,2,0,,,
33715,246.8,0,0,,,
33716,244.4,7,0,,,
33744,254.2,1,0,,,
33755,259.5,3,0,,,
33756,259.6,1,0,,,
33759,252.6,2,0,,,
33760,250.9,15,0,,,
33761,255.5,1,0,,,
33762,247.4,11,0,,,
33763,256.4,2,0,,,
33764,254.3,3,0,,,
33765,255.7,2,0,,,
33767,263.5,1,0,,,
33770,259.7,3,0,,,
33771,255.2,11,0,,,
33772,257.3,0,0,,,
33773,254.2,14,0,,,
33774,261.2,0,0,,,
33776,260.2,0,0,,,
33777,254.1,8,0,,,
33778,258.6,6,0,,,
33781,249.3,6,0,,,
33782,249.1,13,0,,,
33785,263.5,0,1,,,
33786,263,1,0,,,
33801,179.9,9,4,,,
33803,181.9,5,2,,,
33805,184.3,1,4,,,
33809,193.1,0,0,,,
33810,196.7,1,0,,,
33811,187.8,1,1,,,
33812,176.4,4,0,,,
33813,178.3,0,0,,,
33815,188.9,11,4,,,
33823,174.7,5,1,,,
33825,123.4,1,0,,,
33827,135.7,0,0,,,
33830,165.2,0,1,,,
33834,167.4,2,0,,,
33835,177.1,0,0,,,
33837,162,3,0,,,
33838,153.5,0,0,,,
33839,164,4,0,,,
33840,179.1,8,0,,,
33841,156.1,0,3,,,
33843,132,2,0,,,
33844,155.8,2,0,,,
33847,163.3,0,0,,,
33848,161.3,6,0,,,
33849,204.1,0,0,,,
33850,169.7,0,0,,,
33851,156.3,2,0,,,
33852,112.3,1,0,,,
33853,145.6,1,0,,,
33854,127.8,0,0,,,
33855,120.3,0,0,,,
33856,129.4,0,0,,,
33857,90.9,0,0,,,
33858,163,1,0,,,
33859,148.6,1,0,,,
33860,181.1,0,2,,,
33865,169.7,0,0,,,
33867,105.8,0,0,,,
33868,188.3,0,0,,,
33870,112,1,0,,,
33872,129.4,0,0,,,
33873,153.4,0,0,,,
33875,124.1,0,0,,,
33876,108.2,2,0,,,
33877,152.5,0,0,,,
33880,167,6,0,,,
33881,163.3,3,2,,,
33884,158,1,2,,,
33890,146.4,0,0,,,
33896,165.2,1,0,,,
33897,176,5,0,,,
33898,121,0,0,,,
33901,181.1,1,0,,,
33903,180.3,1,0,,,
33904,189,0,0,,,
33905,168.3,1,0,,,
33907,183,1,0,,,
33908,195.5,0,0,,,
33909,184.1,0,0,,,
33912,180.8,3,0,,,
33913,171.2,2,0,,,
33914,196.9,0,0,,,
33916,176.6,6,0,,,
33917,171.9,2,0,,,
33919,186.4,0,0,,,
33920,153.3,0,0,,,
33921,208.8,0,0,,,
33922,206.4,0,0,,,
33924,213.1,0,0,,,
33928,176,1,0,,,
33930,144.2,0,0,,,
33931,193.1,0,0,,,
33935,133.4,2,0,,,
33936,153.4,0,0,,,
33944,126.9,0,0,,,
33946,208.9,0,0,,,
33947,207.6,0,0,,,
33948,192.8,2,0,,,
33950,184.3,3,0,,,
33952,187.5,1,0,,,
33953,198.3,0,0,,,
33954,188.9,2,0,,,
33955,182.9,0,0,,,
33956,206.7,0,0,,,
33957,208.7,0,0,,,
33960,119.1,0,0,,,
33965,179.5,0,0,,,
33966,178.9,3,0,,,
33967,183.3,3,0,,,
33971,164.2,0,0,,,
33972,156.6,0,0,,,
33973,168.9,1,0,,,
33974,160.4,0,0,,,
33976,165.7,0,0,,,
33980,183.1,0,0,,,
33981,201.4,0,0,,,
33982,151,0,0,,,
33983,178.9,0,0,,,
33990,186.7,1,0,,,
33991,192,0,0,,,
33993,193.9,0,0,,,
34101,160.5,0,0,,,
34102,166.4,1,0,,,
34103,169.6,1,0,,,
34104,162,2,0,,,
34105,166.3,3,0,,,
34108,173.1,1,0,,,
34109,169.1,1,0,,,
34110,174.8,1,0,,,
34112,160.3,1,0,,,
34113,155.8,0,0,,,
34114,137.2,0,0,,,
34116,161.6,1,0,,,
34117,143.7,0,0,,,
34119,166.5,0,0,,,
34120,158.7,0,0,,,
34134,182,2,0,,,
34135,174.7,0,0,,,
34137,125.7,0,0,,,
34138,111.7,0,0,,,
34139,115.7,0,0,,,
34140,144.2,0,0,,,
34141,99.6,0,0,,,
34142,136.6,0,0,,,
34145,146.5,0,0,,,
34201,219.2,0,0,,,
34202,212.1,0,0,,,
34203,223.6,7,0,,,
34205,231.3,5,0,,,
34207,230.6,7,0,,,
34208,224.5,5,0,,,
34209,238.4,0,0,,,
34210,235.5,0,0,,,
34211,211.2,0,0,,,
34212,213.8,0,0,,,
34215,241.2,0,0,,,
34216,246.5,0,0,,,
34217,243.2,0,0,,,
34219,200.6,0,0,,,
34221,228.9,1,0,,,
34222,224.1,2,0,,,
34223,210.9,0,0,,,
34224,209.4,0,0,,,
34228,236.8,0,0,,,
34229,221.8,0,0,,,
34231,224.5,2,0,,,
34232,219.9,1,0,,,
34233,220.5,2,0,,,
34234,228.2,3,0,,,
34235,220.3,1,0,,,
34236,228.5,1,0,,,
34237,224.1,1,0,,,
34238,220.2,2,0,,,
34239,224.7,1,0,,,
34240,208.2,0,0,,,
34241,210.5,0,0,,,
34242,226.9,0,0,,,
34243,225.4,7,0,,,
34250,232.1,1,0,,,
34251,190.2,0,0,,,
34266,154.6,0,0,,,
34267,171.3,0,0,,,
34268,167.9,0,0,,,
34269,172,0,0,,,
34275,216.3,1,0,,,
34285,218.8,0,0,,,
34286,185.9,0,1,,,
34287,200.7,0,0,,,
34288,187.5,1,1,,,
34289,189.4,0,0,,,
34291,196.3,0,0,,,
34292,208.3,2,0,,,
34293,211.8,0,0,,,
34420,258.4,0,0,,,
34428,295.7,0,0,,,
34429,290.9,0,0,,,
34431,299.6,0,0,,,
34432,282.7,0,0,,,
34433,288.9,0,0,,,
34434,282.2,0,0,,,
34436,253.2,0,0,,,
34442,272.8,1,0,,,
34445,279.5,1,0,,,
34446,272.3,0,0,,,
34448,281.7,0,0,,,
34449,309.2,0,0,,,
34450,257.6,0,0,,,
34452,261.4,0,0,,,
34453,267.1,0,0,,,
34461,273.3,1,0,,,
34465,281.6,0,0,,,
34470,273.4,0,0,,,
34471,273.1,4,0,,,
34472,260.2,4,0,,,
34473,264.3,0,0,,,
34474,278.1,6,0,,,
34475,282.9,0,0,,,
34476,272.3,0,0,,,
34479,279.7,0,0,,,
34480,265.4,2,0,,,
34481,282.7,0,0,,,
34482,289.6,0,0,,,
34484,253.9,0,0,,,
34487,281.6,0,0,,,
34488,266.1,0,0,,,
34491,254.1,0,0,,,
34498,307.5,0,0,,,
34601,250.1,2,0,,,
34602,237.6,0,1,,,
34604,248.9,2,0,,,
34606,262.3,0,0,,,
34607,270.8,0,0,,,
34608,259.4,0,0,,,
34609,255.3,2,0,,,
34610,249.9,1,0,,,
34613,262.6,0,0,,,
34614,265.3,0,0,,,
34637,242.8,1,0,,,
34638,247,0,1,,,
34639,237.1,0,1,,,
34652,265,0,0,,,
34653,260,0,0,,,
34654,257,1,0,,,
34655,255.6,3,0,,,
34661,243.2,0,0,,,
34667,264.3,2,0,,,
34668,264.1,0,0,,,
34669,258,0,0,,,
34677,251.2,3,0,,,
34679,266.8,2,0,,,
34681,262.5,0,0,,,
34683,260.8,0,0,,,
34684,257.4,0,0,,,
34685,254.3,0,0,,,
34688,255.6,0,0,,,
34689,263.1,1,0,,,
34690,261.4,0,0,,,
34691,265.4,1,0,,,
34695,251.4,1,1,,,
34698,261.9,0,0,,,
34705,207.5,0,0,,,
34711,197.3,0,0,,,
34714,193.3,0,0,,,
34715,203.6,0,0,,,
34729,200.7,0,0,,,
34731,234,2,0,,,
34734,181.6,1,0,,,
34736,211,2,0,,,
34737,214.1,0,0,,,
34739,106.2,0,0,,,
34741,157.5,2,0,,,
34743,154.2,2,0,,,
34744,151.2,0,0,,,
34746,153.6,2,0,,,
34747,170,0,0,,,
34748,225.5,1,0,,,
34753,214.6,0,0,,,
34756,196.9,0,0,,,
34758,153.8,0,0,,,
34759,142.7,0,0,,,
34760,191,0,0,,,
34761,186.3,5,0,,,
34762,227,1,0,,,
34769,143.3,4,0,,,
34771,134.1,0,0,,,
34772,135.5,0,0,,,
34773,116.7,0,0,,,
34785,243.8,2,0,,,
34786,179,0,0,,,
34787,184.8,0,0,,,
34788,227.8,1,1,,,
34797,218.3,0,0,,,
34945,32.5,0,1,,,
34946,20.5,3,0,,,
34947,16.9,4,0,,,
34949,14.2,0,0,,,
34950,13.5,1,0,,,
34951,26.6,0,0,,,
34952,7.7,0,1,,,
34953,17.4,1,0,,,
34956,37.5,0,1,,,
34957,8.2,0,0,,,
34972,67,0,0,,,
34974,69.6,0,1,,,
34981,13.3,7,0,,,
34982,7.1,1,0,,,
34983,10.9,0,0,,,
34984,13.9,0,0,,,
34986,15.5,0,0,,,
34987,25.6,1,0,,,
34990,25.1,0,0,,,
34994,16.6,2,0,,,
34996,18.8,1,0,,,
34997,33.3,0,0,,,
35004,135.3,3,0,,,
35005,122.7,0,0,,,
35006,142.7,0,0,,,
35007,167.7,4,0,,,
35010,203.9,2,0,,,
35013,104.9,0,0,,,
35014,169.4,0,0,,,
35016,70.4,2,0,,,
35019,63,0,0,,,
35020,145.3,4,0,,,
35022,153.3,6,1,,,
35023,137.5,0,0,,,
35031,85,0,0,,,
35032,175.8,1,0,,,
35033,87.5,0,0,,,
35034,201.4,0,0,,,
35035,185.1,1,0,,,
35036,119.7,0,0,,,
35040,181.6,2,0,,,
35042,197.2,0,0,,,
35043,160.5,0,3,,,
35044,174.2,1,0,,,
35045,214.4,0,0,,,
35046,205.6,0,0,,,
35049,94.7,0,0,,,
35051,171.9,0,0,,,
35052,139.9,0,0,,,
35053,71.1,0,0,,,
35054,151.8,0,0,,,
35055,69.8,2,2,,,
35057,60.7,0,4,,,
35058,63,0,1,,,
35060,128.7,0,0,,,
35061,137.6,5,0,,,
35062,109.9,0,0,,,
35063,99,0,0,,,
35064,137.9,6,0,,,
35068,124.6,0,0,,,
35070,84.1,1,0,,,
35071,114.9,0,0,,,
35072,203.7,0,0,,,
35073,117.7,0,0,,,
35074,164.8,0,0,,,
35077,80.4,0,0,,,
35078,165.6,0,0,,,
35079,91.5,0,0,,,
35080,162.9,0,0,,,
35082,193.6,0,0,,,
35083,73.5,0,0,,,
35085,195.3,0,0,,,
35087,66.1,0,0,,,
35089,212.3,0,0,,,
35091,106.8,0,0,,,
35094,141.6,4,1,,,
35096,152.3,1,2,,,
35097,101,0,2,,,
35098,63.3,0,0,,,
35111,158.3,1,0,,,
35112,127,0,0,,,
35114,166.3,0,0,,,
35115,174.9,0,1,,,
35116,112.9,1,0,,,
35117,117.1,0,0,,,
35118,131.1,0,0,,,
35119,122.6,4,0,,,
35120,131.8,0,0,,,
35121,104.7,0,1,,,
35124,157.6,0,2,,,
35125,141.5,1,0,,,
35126,116.3,0,1,,,
35127,135.5,1,0,,,
35128,146.9,0,0,,,
35130,119.1,0,0,,,
35131,139.2,1,0,,,
35133,108.6,0,2,,,
35135,146.7,1,0,,,
35136,214.9,0,0,,,
35143,186.9,0,0,,,
