fips,p_pga_ge_0_1g_per_year,p_pga_ge_0_2g_per_year,mmi6_100yr,model
01001,0.0006057,0.0001682,0.09188,conus-2023-grid
01003,0.0001812,0.00005028,0.07665,conus-2023-grid
01005,0.0002092,0.00004795,0.1029,conus-2023-grid
01007,0.001138,0.0003667,0.1684,conus-2023-grid
01009,0.001243,0.0003607,0.198,conus-2023-grid
01011,0.0002713,0.00006294,0.1168,conus-2023-grid
01013,0.0002958,0.00007449,0.1197,conus-2023-grid
01015,0.001124,0.0003447,0.1867,conus-2023-grid
01017,0.0004778,0.0001259,0.1557,conus-2023-grid
01019,0.001461,0.0004773,0.1356,conus-2023-grid
01021,0.0008426,0.0002559,0.1556,conus-2023-grid
01023,0.0006153,0.0001829,0.1113,conus-2023-grid
01025,0.0004478,0.0001315,0.07449,conus-2023-grid
01027,0.000795,0.000238,0.1649,conus-2023-grid
01029,0.0009656,0.0002834,0.1462,conus-2023-grid
01031,0.0001717,0.00004122,0.1099,conus-2023-grid
01033,0.001892,0.0005979,0.1854,conus-2023-grid
01035,0.0002644,0.0000701,0.09255,conus-2023-grid
01037,0.0007253,0.0002182,0.1009,conus-2023-grid
01039,0.0001808,0.0000451,0.08303,conus-2023-grid
01041,0.0002483,0.0000601,0.09658,conus-2023-grid
01043,0.001313,0.0003735,0.1902,conus-2023-grid
01045,0.0001593,0.0000377,0.04271,conus-2023-grid
01047,0.000629,0.0001776,0.1791,conus-2023-grid
01049,0.001893,0.0006477,0.1662,conus-2023-grid
01051,0.0005072,0.0001404,0.1245,conus-2023-grid
01053,0.0002186,0.00005911,0.07563,conus-2023-grid
01055,0.001348,0.0004185,0.1329,conus-2023-grid
01057,0.001469,0.0004472,0.2338,conus-2023-grid
01059,0.001734,0.0005312,0.2518,conus-2023-grid
01061,0.0001354,0.0000334,0.09213,conus-2023-grid
01063,0.001491,0.0005473,0.2513,conus-2023-grid
01065,0.001254,0.0004335,0.1986,conus-2023-grid
01067,0.000161,0.00003754,0.05915,conus-2023-grid
01069,0.0001312,0.00003184,0.07647,conus-2023-grid
01071,0.001892,0.0006158,0.2074,conus-2023-grid
01073,0.001231,0.0003824,0.1554,conus-2023-grid
01075,0.001456,0.000425,0.2668,conus-2023-grid
01077,0.001943,0.0006201,0.2732,conus-2023-grid
01079,0.001566,0.0004612,0.1978,conus-2023-grid
01081,0.0003694,0.00009542,0.1017,conus-2023-grid
01083,0.001545,0.0004437,0.275,conus-2023-grid
01085,0.0004189,0.0001079,0.1375,conus-2023-grid
01087,0.0003375,0.00008109,0.1309,conus-2023-grid
01089,0.001525,0.000441,0.1541,conus-2023-grid
01091,0.0007663,0.0002336,0.1336,conus-2023-grid
01093,0.00159,0.0004778,0.1834,conus-2023-grid
01095,0.001425,0.0004247,0.1824,conus-2023-grid
01097,0.0002034,0.00005707,0.06002,conus-2023-grid
01099,0.0003533,0.00009855,0.05367,conus-2023-grid
01101,0.0003564,0.00008743,0.1365,conus-2023-grid
01103,0.001406,0.0003973,0.2381,conus-2023-grid
01105,0.0009352,0.0002919,0.1525,conus-2023-grid
01107,0.001509,0.0004949,0.1968,conus-2023-grid
01109,0.0002273,0.00005332,0.09335,conus-2023-grid
01111,0.0006727,0.0001848,0.179,conus-2023-grid
01113,0.0002813,0.00006653,0.1296,conus-2023-grid
01115,0.001154,0.0003538,0.1342,conus-2023-grid
01117,0.001074,0.0003436,0.1792,conus-2023-grid
01119,0.001162,0.0003926,0.1753,conus-2023-grid
01121,0.0009669,0.0003038,0.1523,conus-2023-grid
01123,0.0005462,0.0001521,0.09692,conus-2023-grid
01125,0.001463,0.0004882,0.1654,conus-2023-grid
01127,0.001382,0.0004198,0.1401,conus-2023-grid
01129,0.0003698,0.000109,0.1061,conus-2023-grid
01131,0.000485,0.000133,0.1553,conus-2023-grid
01133,0.001466,0.0004343,0.2407,conus-2023-grid
02013,0.02692,0.00788,0.9875,alaska-2023-grid
02016,0.06336,0.02052,0.9995,alaska-2023-grid
02020,0.04542,0.01785,0.9898,alaska-2023-grid
02050,0.0001373,0.00003385,0.05707,alaska-2023-grid
02060,0.006926,0.001609,0.9855,alaska-2023-grid
02063,0.03256,0.01597,0.9948,alaska-2023-grid
02066,0.01672,0.006235,0.8438,alaska-2023-grid
02068,0.03829,0.01217,0.9985,alaska-2023-grid
02070,0.0009359,0.0001519,0.6315,alaska-2023-grid
02090,0.00763,0.001962,0.8053,alaska-2023-grid
02100,0.01698,0.00464,0.7941,alaska-2023-grid
02105,0.01605,0.003774,0.9681,alaska-2023-grid
02110,0.00249,0.0007601,0.256,alaska-2023-grid
02122,0.05128,0.01871,1,alaska-2023-grid
02130,0.001301,0.0005106,0.1919,alaska-2023-grid
02150,0.04782,0.01883,0.9988,alaska-2023-grid
02158,0.0001603,0.00004535,0.02937,alaska-2023-grid
02164,0.02347,0.006974,0.9993,alaska-2023-grid
02170,0.04299,0.0154,0.9916,alaska-2023-grid
02180,0.002321,0.0006405,0.282,alaska-2023-grid
02185,0.0002072,0.00005648,0.05999,alaska-2023-grid
02188,0.001712,0.000418,0.3791,alaska-2023-grid
02195,0.001452,0.000534,0.1617,alaska-2023-grid
02198,0.00201,0.0003067,0.2305,alaska-2023-grid
02220,0.00683,0.001489,0.7063,alaska-2023-grid
02230,0.008769,0.00235,0.5233,alaska-2023-grid
02240,0.003327,0.000628,0.6751,alaska-2023-grid
02275,0.001381,0.0005212,0.1647,alaska-2023-grid
02282,0.06226,0.02233,1,alaska-2023-grid
02290,0.009793,0.002806,0.7576,alaska-2023-grid
04001,0.00106,0.0003811,0.1203,conus-2023-grid
04003,0.0001926,0.00004281,0.07148,conus-2023-grid
04005,0.002102,0.0008718,0.2325,conus-2023-grid
04007,0.000287,0.00006845,0.04845,conus-2023-grid
04009,0.0002049,0.00005563,0.08541,conus-2023-grid
04011,0.0001827,0.00004216,0.02344,conus-2023-grid
04012,0.0001722,0.0000148,0.1814,conus-2023-grid
04013,0.00008438,0.0000178,0.2082,conus-2023-grid
04015,0.0003619,0.00008403,0.1152,conus-2023-grid
04017,0.001222,0.0004584,0.1533,conus-2023-grid
04019,0.0001188,0.00003016,0.01949,conus-2023-grid
04021,0.0001178,0.00002801,0.05908,conus-2023-grid
04023,0.0001556,0.00004304,0.03828,conus-2023-grid
04025,0.0004882,0.0001434,0.05998,conus-2023-grid
04027,0.0009055,0.0001117,0.8865,conus-2023-grid
05001,0.00231,0.0008836,0.3211,conus-2023-grid
05003,0.001204,0.0004452,0.2157,conus-2023-grid
05005,0.002617,0.0008908,0.2343,conus-2023-grid
05007,0.0006259,0.0001479,0.1655,conus-2023-grid
05009,0.001592,0.000485,0.1679,conus-2023-grid
05011,0.001398,0.0005718,0.2237,conus-2023-grid
05013,0.001283,0.0004799,0.2176,conus-2023-grid
05015,0.0011,0.000303,0.136,conus-2023-grid
05017,0.001298,0.0004543,0.2383,conus-2023-grid
05019,0.001131,0.0003209,0.2121,conus-2023-grid
05021,0.009234,0.004117,0.5842,conus-2023-grid
05023,0.003891,0.0015,0.3103,conus-2023-grid
05025,0.001643,0.0005787,0.2514,conus-2023-grid
05027,0.000641,0.000159,0.1666,conus-2023-grid
05029,0.002815,0.0009854,0.3026,conus-2023-grid
05031,0.0088,0.004293,0.5974,conus-2023-grid
05033,0.0007486,0.0001899,0.169,conus-2023-grid
05035,0.006892,0.003637,0.5547,conus-2023-grid
05037,0.006163,0.003365,0.5117,conus-2023-grid
05039,0.001427,0.0004564,0.2515,conus-2023-grid
05041,0.00179,0.0006146,0.2842,conus-2023-grid
05043,0.001612,0.0006428,0.2514,conus-2023-grid
05045,0.004931,0.002301,0.4251,conus-2023-grid
05047,0.0009456,0.0002487,0.1088,conus-2023-grid
05049,0.003749,0.0014,0.3427,conus-2023-grid
05051,0.001443,0.000431,0.1454,conus-2023-grid
05053,0.001777,0.0005697,0.2365,conus-2023-grid
05055,0.008475,0.003817,0.5948,conus-2023-grid
05057,0.0007067,0.0001789,0.1457,conus-2023-grid
05059,0.001455,0.000437,0.1746,conus-2023-grid
05061,0.0007132,0.0001852,0.1616,conus-2023-grid
05063,0.004554,0.001899,0.3794,conus-2023-grid
05065,0.003607,0.001353,0.3565,conus-2023-grid
05067,0.005161,0.002346,0.4943,conus-2023-grid
05069,0.002021,0.0006943,0.3022,conus-2023-grid
05071,0.00132,0.000379,0.1397,conus-2023-grid
05073,0.0005314,0.0001273,0.1479,conus-2023-grid
05075,0.006321,0.002738,0.5325,conus-2023-grid
05077,0.003891,0.001873,0.4189,conus-2023-grid
05079,0.001799,0.000616,0.2812,conus-2023-grid
05081,0.0005179,0.0001274,0.1498,conus-2023-grid
05083,0.001063,0.0002869,0.1192,conus-2023-grid
05085,0.002852,0.001071,0.3556,conus-2023-grid
05087,0.001024,0.0002761,0.1182,conus-2023-grid
05089,0.002104,0.0006826,0.1924,conus-2023-grid
05091,0.0004791,0.0001143,0.1337,conus-2023-grid
05093,0.01241,0.006591,0.7114,conus-2023-grid
05095,0.003165,0.001391,0.3791,conus-2023-grid
05097,0.001014,0.000281,0.1259,conus-2023-grid
05099,0.0008429,0.0002224,0.1791,conus-2023-grid
05101,0.001573,0.0004778,0.1576,conus-2023-grid
05103,0.001064,0.0003284,0.1786,conus-2023-grid
05105,0.001944,0.0006185,0.2759,conus-2023-grid
05107,0.002839,0.00122,0.3537,conus-2023-grid
05109,0.0008991,0.0002449,0.1214,conus-2023-grid
05111,0.008333,0.004438,0.5615,conus-2023-grid
05113,0.0007254,0.0001941,0.08699,conus-2023-grid
05115,0.001927,0.0006131,0.1759,conus-2023-grid
05117,0.003154,0.001295,0.372,conus-2023-grid
05119,0.002747,0.0009694,0.238,conus-2023-grid
05121,0.006928,0.002977,0.5072,conus-2023-grid
05123,0.004894,0.00255,0.4352,conus-2023-grid
05125,0.00201,0.0006518,0.1928,conus-2023-grid
05127,0.0008315,0.00022,0.1079,conus-2023-grid
05129,0.002287,0.0007604,0.2234,conus-2023-grid
05131,0.0007519,0.0001946,0.1488,conus-2023-grid
05133,0.0006079,0.0001541,0.1416,conus-2023-grid
05135,0.005044,0.002058,0.447,conus-2023-grid
05137,0.003243,0.001183,0.2613,conus-2023-grid
05139,0.0008597,0.0002428,0.1784,conus-2023-grid
05141,0.002961,0.001048,0.2417,conus-2023-grid
05143,0.0007097,0.0001754,0.1067,conus-2023-grid
05145,0.00428,0.001763,0.4076,conus-2023-grid
05147,0.004289,0.001991,0.4278,conus-2023-grid
05149,0.001318,0.0003762,0.1373,conus-2023-grid
06001,0.04134,0.01616,1,conus-2023-grid
06003,0.007309,0.00215,0.5984,conus-2023-grid
06005,0.001389,0.0002005,0.3293,conus-2023-grid
06007,0.006061,0.001581,0.6531,conus-2023-grid
06009,0.001292,0.00017,0.2803,conus-2023-grid
06011,0.01156,0.002917,0.9941,conus-2023-grid
06013,0.03598,0.0126,0.9866,conus-2023-grid
06015,0.008701,0.004092,0.6702,conus-2023-grid
06017,0.002506,0.0004537,0.4091,conus-2023-grid
06019,0.005383,0.001142,0.9388,conus-2023-grid
06021,0.01031,0.002501,0.8619,conus-2023-grid
06023,0.03645,0.01231,0.9843,conus-2023-grid
06025,0.02948,0.009692,1,conus-2023-grid
06027,0.007773,0.002681,0.8325,conus-2023-grid
06029,0.01693,0.004671,0.952,conus-2023-grid
06031,0.01703,0.004529,0.9995,conus-2023-grid
06033,0.02936,0.008764,0.957,conus-2023-grid
06035,0.003272,0.0008643,0.3602,conus-2023-grid
06037,0.03355,0.0117,0.9681,conus-2023-grid
06039,0.004098,0.000869,0.4785,conus-2023-grid
06041,0.02462,0.01109,0.936,conus-2023-grid
06043,0.002885,0.0005731,0.4013,conus-2023-grid
06045,0.02968,0.01146,0.9891,conus-2023-grid
06047,0.01191,0.00259,0.9975,conus-2023-grid
06049,0.001526,0.0003457,0.2042,conus-2023-grid
06051,0.01515,0.004528,0.8599,conus-2023-grid
06053,0.03268,0.008598,0.9995,conus-2023-grid
06055,0.02651,0.009015,0.9523,conus-2023-grid
06057,0.00433,0.0009119,0.5885,conus-2023-grid
06059,0.02022,0.005555,0.9996,conus-2023-grid
06061,0.003265,0.0006423,0.4087,conus-2023-grid
06063,0.01003,0.003316,0.8732,conus-2023-grid
06065,0.02885,0.01062,0.9573,conus-2023-grid
06067,0.003857,0.0006365,0.7733,conus-2023-grid
06069,0.09629,0.03875,1,conus-2023-grid
06071,0.01326,0.003827,0.9767,conus-2023-grid
06073,0.01475,0.00344,0.9281,conus-2023-grid
06075,0.009936,0.002572,0.8047,conus-2023-grid
06077,0.00848,0.001721,0.9907,conus-2023-grid
06079,0.01567,0.004301,0.8716,conus-2023-grid
06081,0.02539,0.01018,0.9899,conus-2023-grid
06083,0.014,0.005253,0.9226,conus-2023-grid
06085,0.05869,0.02144,0.9998,conus-2023-grid
06087,0.03959,0.01384,0.9997,conus-2023-grid
06089,0.00625,0.001778,0.5545,conus-2023-grid
06091,0.00785,0.002243,0.6181,conus-2023-grid
06093,0.003271,0.0009973,0.4139,conus-2023-grid
06095,0.01966,0.005836,0.9985,conus-2023-grid
06097,0.03662,0.01344,0.9791,conus-2023-grid
06099,0.009269,0.001877,0.9951,conus-2023-grid
06101,0.004913,0.0009725,0.9671,conus-2023-grid
06103,0.007113,0.002278,0.9213,conus-2023-grid
06105,0.01308,0.003987,0.7952,conus-2023-grid
06107,0.003707,0.0006972,0.848,conus-2023-grid
06109,0.002619,0.000489,0.6098,conus-2023-grid
06111,0.02565,0.01037,0.9968,conus-2023-grid
06113,0.01095,0.002877,0.9246,conus-2023-grid
06115,0.003738,0.0009878,0.4381,conus-2023-grid
08001,0.0006834,0.0002496,0.1011,conus-2023-grid
08003,0.00052,0.000178,0.1695,conus-2023-grid
08005,0.0007827,0.0003156,0.1092,conus-2023-grid
08007,0.0005948,0.000155,0.1052,conus-2023-grid
08009,0.0003586,0.0001133,0.05383,conus-2023-grid
08011,0.0004196,0.000165,0.06809,conus-2023-grid
08013,0.001063,0.0004105,0.08795,conus-2023-grid
08014,0.0008461,0.0003037,0.08766,conus-2023-grid
08015,0.0004548,0.0001109,0.05115,conus-2023-grid
08017,0.0003227,0.0001256,0.05562,conus-2023-grid
08019,0.0008428,0.0002462,0.07656,conus-2023-grid
08021,0.0003961,0.00008351,0.1248,conus-2023-grid
08023,0.0006259,0.0002942,0.1186,conus-2023-grid
08025,0.0005228,0.0002418,0.06412,conus-2023-grid
08027,0.0004546,0.000114,0.05444,conus-2023-grid
08029,0.000962,0.0002642,0.1367,conus-2023-grid
08031,0.0007565,0.0002658,0.1083,conus-2023-grid
08033,0.001107,0.0004273,0.1356,conus-2023-grid
08035,0.000675,0.0002358,0.06796,conus-2023-grid
08037,0.0008331,0.0002313,0.09076,conus-2023-grid
08039,0.0008399,0.0003815,0.06902,conus-2023-grid
08041,0.0006581,0.0002507,0.05931,conus-2023-grid
08043,0.0004085,0.00008965,0.04505,conus-2023-grid
08045,0.001369,0.0005261,0.1294,conus-2023-grid
08047,0.000945,0.0003252,0.08261,conus-2023-grid
08049,0.001286,0.0005058,0.1206,conus-2023-grid
08051,0.000543,0.0001247,0.0697,conus-2023-grid
08053,0.0005887,0.0001439,0.06312,conus-2023-grid
08055,0.0005237,0.0001602,0.05722,conus-2023-grid
08057,0.001236,0.0004377,0.1337,conus-2023-grid
08059,0.000707,0.0002265,0.06688,conus-2023-grid
08061,0.0003898,0.0001869,0.06259,conus-2023-grid
08063,0.0002594,0.00008039,0.05767,conus-2023-grid
08065,0.0005811,0.0001334,0.1749,conus-2023-grid
08067,0.0006654,0.000168,0.08663,conus-2023-grid
08069,0.001171,0.0004577,0.1045,conus-2023-grid
08071,0.0007915,0.0003596,0.08253,conus-2023-grid
08073,0.0004313,0.0001434,0.07749,conus-2023-grid
08075,0.0002372,0.00005929,0.05677,conus-2023-grid
08077,0.001338,0.0004807,0.1544,conus-2023-grid
08079,0.0004691,0.0001105,0.09512,conus-2023-grid
08081,0.001199,0.0003653,0.1225,conus-2023-grid
08083,0.0009969,0.0003638,0.1727,conus-2023-grid
08085,0.001242,0.0004748,0.1449,conus-2023-grid
08087,0.0003874,0.0001063,0.08789,conus-2023-grid
08089,0.0005542,0.0002296,0.06475,conus-2023-grid
08091,0.000901,0.0002692,0.09356,conus-2023-grid
08093,0.0005777,0.000164,0.1285,conus-2023-grid
08095,0.0001844,0.00004875,0.05038,conus-2023-grid
08097,0.0006223,0.0001464,0.06532,conus-2023-grid
08099,0.0003101,0.0001023,0.05609,conus-2023-grid
08101,0.000576,0.0002141,0.0756,conus-2023-grid
08103,0.00141,0.0005117,0.1546,conus-2023-grid
08105,0.000368,0.00007791,0.04183,conus-2023-grid
08107,0.001343,0.0005004,0.1366,conus-2023-grid
08109,0.0004309,0.0001047,0.1043,conus-2023-grid
08111,0.000688,0.0001721,0.06687,conus-2023-grid
08113,0.001185,0.000461,0.1001,conus-2023-grid
08115,0.0002026,0.00005472,0.05095,conus-2023-grid
08117,0.0009126,0.0002906,0.08562,conus-2023-grid
08119,0.000492,0.0001275,0.05196,conus-2023-grid
08121,0.0002628,0.00006648,0.05779,conus-2023-grid
08123,0.0006028,0.000198,0.0825,conus-2023-grid
08125,0.0001858,0.00004876,0.03348,conus-2023-grid
09110,0.001259,0.0004575,0.1203,conus-2023-grid
09120,0.001536,0.0005715,0.1169,conus-2023-grid
09130,0.001327,0.0005038,0.1198,conus-2023-grid
09140,0.001466,0.0005461,0.1088,conus-2023-grid
09150,0.001145,0.0003969,0.09151,conus-2023-grid
09160,0.001236,0.0004323,0.09506,conus-2023-grid
09170,0.001373,0.0005102,0.1427,conus-2023-grid
09180,0.001175,0.0004306,0.1296,conus-2023-grid
09190,0.001739,0.0006735,0.145,conus-2023-grid
10001,0.0007979,0.0002756,0.1214,conus-2023-grid
10003,0.001361,0.0005242,0.1646,conus-2023-grid
10005,0.0004516,0.0001355,0.0931,conus-2023-grid
11001,0.0008607,0.0002697,0.1251,conus-2023-grid
12001,0.0001124,0.00002809,0.06538,conus-2023-grid
12003,0.0001748,0.00004043,0.08674,conus-2023-grid
12005,0.00007992,0.00002306,0.05945,conus-2023-grid
12007,0.0001394,0.00003299,0.07161,conus-2023-grid
12009,0.00006103,0.00001914,0.02373,conus-2023-grid
12011,0.00005801,0.0000213,0.0164,conus-2023-grid
12013,0.00008794,0.00002426,0.07773,conus-2023-grid
12015,0.00005712,0.00002061,0.01946,conus-2023-grid
12017,0.00007158,0.00002146,0.03216,conus-2023-grid
12019,0.0001514,0.00003516,0.07617,conus-2023-grid
12021,0.00005994,0.00002202,0.01619,conus-2023-grid
12023,0.0001477,0.0000349,0.0831,conus-2023-grid
12027,0.00005917,0.00002076,0.02148,conus-2023-grid
12029,0.00008291,0.00002289,0.06345,conus-2023-grid
12031,0.0002078,0.00004752,0.0878,conus-2023-grid
12033,0.000146,0.00004012,0.0718,conus-2023-grid
12035,0.0001102,0.0000268,0.04329,conus-2023-grid
12037,0.00005932,0.00001767,0.06291,conus-2023-grid
12039,0.0001007,0.00002631,0.07686,conus-2023-grid
12041,0.0001045,0.00002682,0.07045,conus-2023-grid
12043,0.00005952,0.00002096,0.02,conus-2023-grid
12045,0.00006926,0.00002107,0.06199,conus-2023-grid
12047,0.0001578,0.00003721,0.08683,conus-2023-grid
12049,0.00006023,0.00002068,0.02361,conus-2023-grid
12051,0.00005983,0.00002149,0.01776,conus-2023-grid
12053,0.00006581,0.00002069,0.03131,conus-2023-grid
12055,0.00006016,0.00002071,0.02275,conus-2023-grid
12057,0.00005939,0.00002019,0.02565,conus-2023-grid
12059,0.0001181,0.0000301,0.07651,conus-2023-grid
12061,0.00005603,0.00001911,0.02449,conus-2023-grid
12063,0.0001073,0.00002753,0.07234,conus-2023-grid
12065,0.0001073,0.00002753,0.06356,conus-2023-grid
12067,0.000109,0.00002774,0.06009,conus-2023-grid
12069,0.00007721,0.00002227,0.03661,conus-2023-grid
12071,0.00005538,0.00002041,0.01757,conus-2023-grid
12073,0.0001011,0.0000264,0.02777,conus-2023-grid
12075,0.00008119,0.00002282,0.05741,conus-2023-grid
12077,0.0000838,0.00002344,0.07249,conus-2023-grid
12079,0.000127,0.00003122,0.06417,conus-2023-grid
12081,0.0000563,0.00001994,0.02263,conus-2023-grid
12083,0.00009078,0.00002433,0.03902,conus-2023-grid
12085,0.00005441,0.00001947,0.02001,conus-2023-grid
12086,0.0000591,0.00002211,0.01402,conus-2023-grid
12087,0.00006112,0.00002277,0.01449,conus-2023-grid
12089,0.0002547,0.00005926,0.09741,conus-2023-grid
12091,0.0001218,0.00003255,0.0828,conus-2023-grid
12093,0.0000586,0.00002021,0.02317,conus-2023-grid
12095,0.0000708,0.00002122,0.03355,conus-2023-grid
12097,0.00006321,0.00002036,0.0285,conus-2023-grid
12099,0.00005633,0.00002041,0.01756,conus-2023-grid
12101,0.00006213,0.00002026,0.02921,conus-2023-grid
12103,0.00005333,0.00001876,0.02459,conus-2023-grid
12105,0.00006337,0.00002075,0.02736,conus-2023-grid
12107,0.0001172,0.00002853,0.05139,conus-2023-grid
12109,0.0001492,0.00003434,0.05608,conus-2023-grid
12111,0.00005425,0.00001909,0.0222,conus-2023-grid
12113,0.0001457,0.00003915,0.03679,conus-2023-grid
12115,0.00005375,0.00001945,0.02086,conus-2023-grid
12117,0.0000737,0.0000213,0.03573,conus-2023-grid
12119,0.00007424,0.000022,0.03232,conus-2023-grid
12121,0.000129,0.00003141,0.07186,conus-2023-grid
12123,0.00009331,0.00002489,0.06868,conus-2023-grid
12125,0.0001422,0.00003367,0.07783,conus-2023-grid
12127,0.00008607,0.00002287,0.04102,conus-2023-grid
12129,0.00008198,0.00002289,0.0711,conus-2023-grid
12131,0.0001065,0.00002855,0.06812,conus-2023-grid
12133,0.00009994,0.00002662,0.05914,conus-2023-grid
13001,0.0005208,0.0001397,0.1441,conus-2023-grid
13003,0.0002756,0.00006477,0.1155,conus-2023-grid
13005,0.0004133,0.0001043,0.1317,conus-2023-grid
13007,0.0001509,0.00003566,0.09407,conus-2023-grid
13009,0.0007948,0.0002462,0.1331,conus-2023-grid
13011,0.001186,0.0003286,0.137,conus-2023-grid
13013,0.0009076,0.0002371,0.1545,conus-2023-grid
13015,0.001615,0.000533,0.2258,conus-2023-grid
13017,0.0003253,0.00007855,0.09958,conus-2023-grid
13019,0.0002307,0.00005365,0.09795,conus-2023-grid
13021,0.0005419,0.000154,0.09749,conus-2023-grid
13023,0.0004891,0.0001305,0.1421,conus-2023-grid
13025,0.0003938,0.00009915,0.1211,conus-2023-grid
13027,0.0001507,0.00003593,0.09082,conus-2023-grid
13029,0.001025,0.0003554,0.1805,conus-2023-grid
13031,0.001088,0.0003652,0.1957,conus-2023-grid
13033,0.00123,0.0003807,0.2166,conus-2023-grid
13035,0.0006015,0.0001607,0.1121,conus-2023-grid
13037,0.0001648,0.00003834,0.09752,conus-2023-grid
13039,0.0003502,0.00008648,0.1017,conus-2023-grid
13043,0.0008976,0.0002746,0.178,conus-2023-grid
13045,0.0007675,0.0002068,0.1566,conus-2023-grid
13047,0.002944,0.001106,0.2432,conus-2023-grid
13049,0.0002606,0.00006087,0.1035,conus-2023-grid
13051,0.001194,0.0004514,0.1916,conus-2023-grid
13053,0.0002884,0.00006922,0.1473,conus-2023-grid
13055,0.002238,0.0008206,0.2369,conus-2023-grid
13057,0.00136,0.0004072,0.1315,conus-2023-grid
13059,0.001006,0.0002806,0.1593,conus-2023-grid
13061,0.0001703,0.00003932,0.0769,conus-2023-grid
13063,0.000651,0.000165,0.1119,conus-2023-grid
13065,0.0002299,0.00005333,0.1034,conus-2023-grid
13067,0.0009885,0.000275,0.1828,conus-2023-grid
13069,0.0003349,0.00008096,0.1095,conus-2023-grid
13071,0.0001718,0.00004031,0.08649,conus-2023-grid
13073,0.00161,0.0005523,0.1563,conus-2023-grid
13075,0.0001935,0.00004507,0.1048,conus-2023-grid
13077,0.0005705,0.0001433,0.1095,conus-2023-grid
13079,0.0004321,0.0001128,0.09143,conus-2023-grid
13081,0.0002715,0.00006382,0.1035,conus-2023-grid
13083,0.002514,0.0009111,0.2027,conus-2023-grid
13085,0.001477,0.0004328,0.2222,conus-2023-grid
13087,0.0001171,0.0000292,0.08844,conus-2023-grid
13089,0.0007667,0.0001967,0.1441,conus-2023-grid
13091,0.0004359,0.000112,0.139,conus-2023-grid
13093,0.0003126,0.00007501,0.1385,conus-2023-grid
13095,0.0001806,0.00004196,0.1136,conus-2023-grid
13097,0.0008027,0.0002152,0.1499,conus-2023-grid
13099,0.0001433,0.00003399,0.09887,conus-2023-grid
13101,0.0001847,0.00004298,0.09594,conus-2023-grid
13103,0.001373,0.0005252,0.198,conus-2023-grid
13105,0.001542,0.00053,0.2286,conus-2023-grid
13107,0.0008604,0.0002509,0.1557,conus-2023-grid
13109,0.0008655,0.0002707,0.1603,conus-2023-grid
13111,0.002759,0.000969,0.2256,conus-2023-grid
13113,0.0005848,0.0001467,0.1418,conus-2023-grid
13115,0.001838,0.0006446,0.1567,conus-2023-grid
13117,0.001141,0.0003114,0.1168,conus-2023-grid
13119,0.001268,0.0003699,0.1762,conus-2023-grid
13121,0.0008122,0.0002133,0.1413,conus-2023-grid
13123,0.002312,0.000787,0.1866,conus-2023-grid
13125,0.00109,0.0003308,0.1527,conus-2023-grid
13127,0.0004911,0.0001332,0.1275,conus-2023-grid
13129,0.002226,0.0007952,0.2729,conus-2023-grid
13131,0.0001254,0.00003086,0.06827,conus-2023-grid
13133,0.001026,0.0003136,0.1429,conus-2023-grid
13135,0.0008749,0.0002258,0.1509,conus-2023-grid
13137,0.001487,0.0004348,0.1853,conus-2023-grid
13139,0.001155,0.0003114,0.1705,conus-2023-grid
13141,0.000988,0.00031,0.1611,conus-2023-grid
13143,0.001025,0.0003018,0.1228,conus-2023-grid
13145,0.0003776,0.00009771,0.08702,conus-2023-grid
13147,0.001389,0.0004317,0.1608,conus-2023-grid
13149,0.0005916,0.0001533,0.1024,conus-2023-grid
13151,0.0006184,0.0001585,0.1022,conus-2023-grid
13153,0.0004225,0.0001093,0.1472,conus-2023-grid
13155,0.0002758,0.00006498,0.1056,conus-2023-grid
13157,0.001015,0.0002721,0.1922,conus-2023-grid
13159,0.0006932,0.0001962,0.1075,conus-2023-grid
13161,0.0004556,0.0001183,0.1396,conus-2023-grid
13163,0.001016,0.0002951,0.2122,conus-2023-grid
13165,0.001124,0.0003519,0.1884,conus-2023-grid
13167,0.0007641,0.0002147,0.1732,conus-2023-grid
13169,0.000665,0.0001989,0.1509,conus-2023-grid
13171,0.0004992,0.0001297,0.1231,conus-2023-grid
13173,0.0002124,0.00004929,0.1056,conus-2023-grid
13175,0.0005768,0.0001571,0.1437,conus-2023-grid
13177,0.00022,0.00005075,0.1046,conus-2023-grid
13179,0.0008598,0.0002808,0.1615,conus-2023-grid
13181,0.001915,0.0007478,0.2043,conus-2023-grid
13183,0.0007052,0.0002113,0.1559,conus-2023-grid
13185,0.0001712,0.00004017,0.09746,conus-2023-grid
13187,0.001572,0.0004596,0.2031,conus-2023-grid
13189,0.001447,0.0004881,0.2008,conus-2023-grid
13191,0.0006707,0.0002023,0.116,conus-2023-grid
13193,0.000329,0.00007899,0.1473,conus-2023-grid
13195,0.001166,0.0003394,0.2069,conus-2023-grid
13197,0.0002941,0.00006959,0.1168,conus-2023-grid
13199,0.0004472,0.0001119,0.1146,conus-2023-grid
13201,0.0001328,0.00003203,0.09471,conus-2023-grid
13205,0.0001525,0.00003614,0.103,conus-2023-grid
13207,0.0005376,0.0001473,0.1292,conus-2023-grid
13209,0.0006186,0.0001728,0.1367,conus-2023-grid
13211,0.0008356,0.0002349,0.1323,conus-2023-grid
13213,0.002841,0.001042,0.2255,conus-2023-grid
