fips,strategic_class,strategic_site_ids,strategic_km,strategic_bearing,uasi_share,uasi_area
49029,E,,,,0,
49031,E,,,,0,
49033,E,,,,0,
49035,C2,metro_41620,,,0,
49037,E,,,,0,
49039,E,,,,0,
49041,E,,,,0,
49043,E,,,,0,
49045,C2,metro_41620,,,0,
49047,E,,,,0,
49049,E,,,,0,
49051,E,,,,0,
49053,E,,,,0,
49055,E,,,,0,
49057,E,,,,0,
50001,E,,,,0,
50003,E,,,,0,
50005,E,,,,0,
50007,E,,,,0,
50009,E,,,,0,
50011,E,,,,0,
50013,E,,,,0,
50015,E,,,,0,
50017,E,,,,0,
50019,E,,,,0,
50021,E,,,,0,
50023,E,,,,0,
50025,E,,,,0,
50027,E,,,,0,
51001,D,metro_47900,145.3,308,0,
51003,E,,,,0,
51005,E,,,,0,
51007,C2,metro_40060,,,0.00005357,41
51009,E,,,,0,
51011,E,,,,0,
51013,A,pentagon,,,0.002096,3
51015,E,,,,0,
51017,E,,,,0,
51019,E,,,,0,
51021,E,,,,0,
51023,E,,,,0,
51025,E,,,,0,
51027,E,,,,0,
51029,E,,,,0,
51031,E,,,,0,
51033,E,,,,0,
51035,E,,,,0,
51036,C2,metro_40060,,,0.00002736,41
51037,E,,,,0,
51041,C2,metro_40060,,,0.001471,41
51043,A,mount_weather,11.2,131,0.0001298,3
51045,E,,,,0,
51047,C1,metro_47900,,,0.0004614,3
51049,E,,,,0,
51051,E,,,,0,
51053,C2,metro_40060,,,0.0001128,41
51057,D,metro_47900,66.9,311,0,
51059,A,pentagon,17.9,81,0.01008,3
51061,C1,metro_47900,,,0.0006407,3
51063,E,,,,0,
51065,E,,,,0,
51067,E,,,,0,
51069,A,mount_weather,28.3,114,0,
51071,E,,,,0,
51073,C2,metro_47260,,,0.0002906,17
51075,C2,metro_40060,,,0.00009991,41
51077,E,,,,0,
51079,E,,,,0,
51081,E,,,,0,
51083,E,,,,0,
51085,C2,metro_40060,,,0.0004444,41
51087,C2,metro_40060,,,0.001351,41
51089,E,,,,0,
51091,E,,,,0,
51093,C2,metro_47260,,,0.0002897,17
51095,C2,metro_47260,,,0.0005872,17
51097,C2,metro_40060,,,0.00002667,41
51099,D,metro_47900,27.9,272,0,
51101,C2,metro_40060,,,0.00007195,41
51103,D,metro_47900,113.2,306,0,
51105,D,y12,119.3,234,0,
51107,A,mount_weather,,,0.003677,3
51109,E,,,,0,
51111,E,,,,0,
51113,E,,,,0,
51115,C2,metro_47260,,,0.00006406,17
51117,E,,,,0,
51119,D,metro_47900,115.8,312,0,
51121,E,,,,0,
51125,E,,,,0,
51127,C2,metro_40060,,,0.00009267,41
51131,E,,,,0,
51133,D,metro_47900,104.6,296,0,
51135,E,,,,0,
51137,E,,,,0,
51139,E,,,,0,
51141,E,,,,0,
51143,E,,,,0,
51145,C2,metro_40060,,,0.0001224,41
51147,E,,,,0,
51149,C2,metro_40060,,,0.0001734,41
51153,C1,metro_47900;national_capital_region,,,0.004228,3
51155,E,,,,0,
51157,C1,metro_47900,,,0.00006435,3
51159,D,metro_47900,77.7,300,0,
51161,E,,,,0,
51163,E,,,,0,
51165,E,,,,0,
51167,E,,,,0,
51169,D,y12,147.9,238,0,
51171,E,,,,0,
51173,E,,,,0,
51175,E,,,,0,
51177,C1,metro_47900,,,0.001228,3
51179,C1,metro_47900,,,0.001375,3
51181,C2,metro_47260,,,0.00004926,17
51183,C2,metro_40060,,,0.00004375,41
51185,E,,,,0,
51187,A,mount_weather,29.2,59,0.0003576,3
51191,E,,,,0,
51193,D,metro_47900,57.1,286,0,
51195,E,,,,0,
51197,E,,,,0,
51199,C2,metro_47260,,,0.0005257,17
51510,A,pentagon,6.4,28,0.001401,3
51520,E,,,,0,
51530,E,,,,0,
51540,E,,,,0,
51550,C2,metro_47260,,,0.001872,17
51570,C2,metro_40060,,,0.00007336,41
51580,E,,,,0,
51590,E,,,,0,
51595,E,,,,0,
51600,A,pentagon,21.5,84,0.0002121,3
51610,A,pentagon,10.4,98,0.0001288,3
51620,E,,,,0,
51630,C1,metro_47900,,,0.0002457,3
51640,E,,,,0,
51650,C2,metro_47260,,,0.001029,17
51660,E,,,,0,
51670,C2,metro_40060,,,0.00009284,41
51678,E,,,,0,
51680,E,,,,0,
51683,C1,metro_47900;national_capital_region,,,0.0003756,3
51685,C1,metro_47900;national_capital_region,,,0.0001512,3
51690,E,,,,0,
51700,C2,metro_47260;port_9,,,0.001398,17
51710,C2,metro_47260;port_9,,,0.001786,17
51720,E,,,,0,
51730,C2,metro_40060,,,0.0001351,41
51735,C2,metro_47260,,,0.00009354,17
51740,C2,metro_47260;port_9,,,0.0007348,17
51750,E,,,,0,
51760,C2,metro_40060,,,0.0009142,41
51770,E,,,,0,
51775,E,,,,0,
51790,E,,,,0,
51800,C2,metro_47260,,,0.000707,17
51810,C2,metro_47260,,,0.003445,17
51820,E,,,,0,
51830,C2,metro_47260,,,0.0001158,17
51840,A,mount_weather,27.3,117,0,
53001,E,,,,0,
53003,E,,,,0,
53005,E,,,,0,
53007,E,,,,0,
53009,E,,,,0,
53011,C2,metro_38900,,,0.001901,28
53013,E,,,,0,
53015,E,,,,0,
53017,E,,,,0,
53019,E,,,,0,
53021,E,,,,0,
53023,E,,,,0,
53025,E,,,,0,
53027,E,,,,0,
53029,E,,,,0,
53031,E,,,,0,
53033,C2,metro_42660,,,0.01084,15
53035,A,kitsap_bangor,,,0,
53037,E,,,,0,
53039,E,,,,0,
53041,E,,,,0,
53043,E,,,,0,
53045,E,,,,0,
53047,E,,,,0,
53049,E,,,,0,
53051,E,,,,0,
53053,C2,metro_42660,,,0.004399,15
53055,E,,,,0,
53057,E,,,,0,
53059,C2,metro_38900,,,0.00004539,28
53061,C2,metro_42660,,,0.003955,15
53063,E,,,,0,
53065,E,,,,0,
53067,E,,,,0,
53069,E,,,,0,
53071,E,,,,0,
53073,C2,refinery_53073,,,0,
53075,E,,,,0,
53077,E,,,,0,
54001,E,,,,0,
54003,E,,,,0,
54005,E,,,,0,
54007,E,,,,0,
54009,E,,,,0,
54011,E,,,,0,
54013,E,,,,0,
54015,E,,,,0,
54017,E,,,,0,
54019,E,,,,0,
54021,E,,,,0,
54023,E,,,,0,
54025,E,,,,0,
54027,E,,,,0,
54029,E,,,,0,
54031,E,,,,0,
54033,E,,,,0,
54035,E,,,,0,
54037,A,mount_weather,28.1,187,0.0005044,3
54039,E,,,,0,
54041,E,,,,0,
54043,E,,,,0,
54045,E,,,,0,
54047,E,,,,0,
54049,E,,,,0,
54051,E,,,,0,
54053,E,,,,0,
54055,E,,,,0,
54057,E,,,,0,
54059,E,,,,0,
54061,E,,,,0,
54063,E,,,,0,
54065,E,,,,0,
54067,E,,,,0,
54069,E,,,,0,
54071,E,,,,0,
54073,E,,,,0,
54075,E,,,,0,
54077,E,,,,0,
54079,E,,,,0,
54081,E,,,,0,
54083,E,,,,0,
54085,E,,,,0,
54087,E,,,,0,
54089,E,,,,0,
54091,E,,,,0,
54093,E,,,,0,
54095,E,,,,0,
54097,E,,,,0,
54099,E,,,,0,
54101,E,,,,0,
54103,E,,,,0,
54105,E,,,,0,
54107,E,,,,0,
54109,E,,,,0,
55001,E,,,,0,
55003,B,minot_field,733.4,283,0,
55005,B,minot_field,693.5,293,0,
55007,B,minot_field,706.7,282,0,
55009,E,,,,0,
55011,B,minot_field,752.5,301,0,
55013,B,minot_field,634.4,291,0,
55015,E,,,,0,
55017,B,minot_field,749.1,296,0,
55019,E,,,,0,
55021,E,,,,0,
55023,E,,,,0,
55025,E,,,,0,
55027,E,,,,0,
55029,E,,,,0,
55031,B,minot_field,637.9,283,0,
55033,B,minot_field,712.9,298,0,
55035,B,minot_field,749.9,298,0,
55037,E,,,,0,
55039,E,,,,0,
55041,E,,,,0,
55043,E,,,,0,
55045,E,,,,0,
55047,E,,,,0,
55049,E,,,,0,
55051,B,minot_field,781.2,284,0,
55053,E,,,,0,
55055,E,,,,0,
55057,E,,,,0,
55059,D,metro_16980,48.6,226,0.0009319,5
55061,E,,,,0,
55063,E,,,,0,
55065,E,,,,0,
55067,E,,,,0,
55069,E,,,,0,
55071,E,,,,0,
55073,E,,,,0,
55075,E,,,,0,
55077,E,,,,0,
55078,E,,,,0,
55079,C2,metro_33340,,,0.002742,44
55081,E,,,,0,
55083,E,,,,0,
55085,E,,,,0,
55087,E,,,,0,
55089,C2,metro_33340,,,0.0002664,44
55091,B,minot_field,723.7,300,0,
55093,B,minot_field,675.3,300,0.0001634,16
55095,B,minot_field,647.4,295,0,
55097,E,,,,0,
55099,B,minot_field,785.1,289,0,
55101,E,,,,0,
55103,E,,,,0,
55105,E,,,,0,
55107,B,minot_field,742.5,292,0,
55109,B,minot_field,659.7,298,0.0003617,16
55111,E,,,,0,
55113,B,minot_field,708,288,0,
55115,E,,,,0,
55117,E,,,,0,
55119,E,,,,0,
55121,B,minot_field,783.6,301,0,
55123,E,,,,0,
55125,E,,,,0,
55127,E,,,,0,
55129,B,minot_field,675.4,290,0,
55131,C2,metro_33340,,,0.000399,44
55133,C2,metro_33340,,,0.001187,44
55135,E,,,,0,
55137,E,,,,0,
55139,E,,,,0,
55141,E,,,,0,
56001,E,,,,0,
56003,B,malmstrom_field,422.7,312,0,
56005,B,malmstrom_field,421.9,308,0,
56007,E,,,,0,
56009,B,malmstrom_field,600.2,317,0,
56011,B,malmstrom_field,468.3,301,0,
56013,E,,,,0,
56015,A,warren_field,,,0,
56017,E,,,,0,
56019,B,malmstrom_field,348.2,316,0,
56021,A,fe_warren_afb;warren_field,,,0,
56023,E,,,,0,
56025,B,malmstrom_field,672.5,317,0,
56027,B,malmstrom_field,592.1,316,0,
56029,E,,,,0,
56031,B,warren_field;malmstrom_field,47.6,92,0,
56033,B,malmstrom_field,294.1,311,0,
56035,E,,,,0,
56037,E,,,,0,
56039,E,,,,0,
56041,E,,,,0,
56043,B,malmstrom_field,490.8,316,0,
56045,B,malmstrom_field,521.5,305,0,
60010,E,,,,0,
60020,E,,,,0,
60050,E,,,,0,
66010,C2,andersen_afb,,,0,
69100,E,,,,0,
69110,E,,,,0,
69120,E,,,,0,
72001,E,,,,0,
72003,E,,,,0,
72005,E,,,,0,
72007,C2,metro_41980,,,0,
72009,C2,metro_41980,,,0,
72011,E,,,,0,
72013,E,,,,0,
72015,E,,,,0,
72017,C2,metro_41980,,,0,
72019,C2,metro_41980,,,0,
72021,C2,metro_41980,,,0,
72023,E,,,,0,
72025,C2,metro_41980,,,0,
72027,E,,,,0,
72029,C2,metro_41980,,,0,
72031,C2,metro_41980,,,0,
72033,C2,metro_41980,,,0,
72035,C2,metro_41980,,,0,
72037,C2,metro_41980,,,0,
72039,C2,metro_41980,,,0,
72041,C2,metro_41980,,,0,
72043,E,,,,0,
72045,C2,metro_41980,,,0,
72047,C2,metro_41980,,,0,
72049,E,,,,0,
72051,C2,metro_41980,,,0,
72053,C2,metro_41980,,,0,
72054,C2,metro_41980,,,0,
72055,E,,,,0,
72057,E,,,,0,
72059,E,,,,0,
72061,C2,metro_41980,,,0,
72063,C2,metro_41980,,,0,
72065,E,,,,0,
72067,E,,,,0,
72069,C2,metro_41980,,,0,
72071,E,,,,0,
72073,E,,,,0,
72075,E,,,,0,
72077,C2,metro_41980,,,0,
72079,E,,,,0,
72081,E,,,,0,
72083,E,,,,0,
72085,C2,metro_41980,,,0,
72087,C2,metro_41980,,,0,
72089,C2,metro_41980,,,0,
72091,C2,metro_41980,,,0,
72093,E,,,,0,
72095,C2,metro_41980,,,0,
72097,E,,,,0,
72099,E,,,,0,
72101,C2,metro_41980,,,0,
72103,C2,metro_41980,,,0,
72105,C2,metro_41980,,,0,
72107,C2,metro_41980,,,0,
72109,E,,,,0,
72111,E,,,,0,
72113,E,,,,0,
72115,E,,,,0,
72117,E,,,,0,
72119,C2,metro_41980,,,0,
72121,E,,,,0,
72123,E,,,,0,
72125,E,,,,0,
72127,C2,metro_41980,,,0,
72129,C2,metro_41980,,,0,
72131,E,,,,0,
72133,E,,,,0,
72135,C2,metro_41980,,,0,
72137,C2,metro_41980,,,0,
72139,C2,metro_41980,,,0,
72141,E,,,,0,
72143,C2,metro_41980,,,0,
72145,C2,metro_41980,,,0,
72147,E,,,,0,
72149,E,,,,0,
72151,C2,metro_41980,,,0,
72153,E,,,,0,
78010,E,,,,0,
78020,E,,,,0,
78030,E,,,,0,
