fips,population,building_value_usd,eal_valt,sovi_score,resl_score,crf_value,coastal,tsunami_zone
39099,228600,54240000000,42530000,66.83,80.79,1.26,false,false
39101,65350,14170000000,19700000,56.36,77.51,1.17,false,false
39103,182400,43750000000,34980000,15.27,89.34,0.8327,false,false
39105,22180,5286000000,11600000,85.46,12.63,1.566,false,false
39107,42520,15140000000,18000000,10.62,96.25,0.5927,false,false
39109,108800,26990000000,28970000,12.75,88.52,0.8003,false,false
39111,13380,4793000000,6491000,79.77,29.87,1.449,false,false
39113,537200,111600000000,119200000,46.5,78.34,1.093,false,false
39115,13790,3069000000,6572000,43.29,35.97,1.087,false,false
39117,34940,7566000000,8805000,30.85,54.17,0.9842,false,false
39119,86370,20330000000,29400000,40.27,72.36,1.047,false,false
39121,14110,4625000000,4648000,62.95,33.59,1.261,false,false
39123,40340,15570000000,22090000,34.22,99.46,0.9823,true,false
39125,18790,5851000000,8280000,27.89,71.56,0.9532,false,false
39127,35330,6295000000,8057000,48.35,44.21,1.124,false,false
39129,58530,13920000000,18440000,26.27,74.14,0.9401,false,false
39131,27040,7385000000,10580000,70.77,38.58,1.338,false,false
39133,161800,36700000000,28860000,20.32,76.21,0.8889,false,false
39135,40980,9391000000,14600000,30.85,66.6,0.98,false,false
39137,34440,7494000000,13940000,12.75,98.31,0.7898,false,false
39139,124900,27160000000,22280000,39.34,81.14,1.037,false,false
39141,77070,15380000000,21480000,48.98,65.36,1.119,false,false
39143,58810,15560000000,19960000,34.54,87.79,0.9986,true,false
39145,73910,13320000000,26630000,49.46,55.09,1.128,false,false
39147,55060,12720000000,16190000,28.78,87.28,0.9543,false,false
39149,48220,15840000000,17530000,51.43,91.89,1.121,false,false
39151,374800,85420000000,76620000,29.99,85.97,0.9662,false,false
39153,540300,121800000000,102200000,38.04,81.84,1.026,false,false
39155,202000,47180000000,43890000,65.62,69.31,1.259,false,false
39157,93230,21690000000,21480000,75.51,65.55,1.36,false,false
39159,62260,15690000000,18980000,10.62,97.52,0.5788,false,false
39161,28930,6318000000,8512000,21.63,95.71,0.8907,false,false
39163,12770,2536000000,3849000,74.68,10.85,1.421,false,false
39165,242300,55650000000,61840000,10.62,89.6,0.6416,false,false
39167,59730,13010000000,22270000,49.24,52.07,1.128,false,false
39169,116800,27010000000,22240000,52.61,69.59,1.145,false,false
39171,37100,10290000000,12480000,56.87,79.52,1.173,false,false
39173,132200,38580000000,43320000,10.62,95.01,0.6036,true,false
39175,21890,5541000000,8500000,13.61,90.49,0.812,false,false
40001,19440,2847000000,12260000,77.45,2.004,1.512,false,false
40003,5699,1273000000,10060000,69.4,45.77,1.318,false,false
40005,14120,2113000000,7488000,71.79,15.81,1.378,false,false
40007,5045,1225000000,12040000,32.98,3.88,1.024,false,false
40009,22360,4557000000,13000000,88.1,20.74,1.588,false,false
40011,8726,2365000000,9533000,49.68,32.47,1.141,false,false
40013,46000,7545000000,23980000,78.72,22.04,1.447,false,false
40015,26910,4508000000,17030000,76.49,18.92,1.428,false,false
40017,153900,25340000000,73860000,10.62,62.12,0.719,false,false
40019,47910,9821000000,28000000,64.15,42.97,1.264,false,false
40021,47020,7274000000,28290000,70.48,18.96,1.356,false,false
40023,14130,2315000000,9209000,98.03,10.21,1.832,false,false
40025,2285,629300000,9774000,85.91,6.743,1.604,false,false
40027,295200,46680000000,111900000,26.62,55.03,0.9476,false,false
40029,5266,825100000,5955000,97.68,9.51,1.831,false,false
40031,120700,19980000000,50830000,59.61,26.59,1.235,false,false
40033,5520,1175000000,2863000,46.22,35.4,1.111,false,false
40035,14050,2708000000,12330000,88.49,33.97,1.565,false,false
40037,71510,12320000000,44000000,55.63,41.35,1.19,false,false
40039,28490,6164000000,18810000,62.31,42.02,1.249,false,false
40041,40340,8474000000,29950000,90.94,5.821,1.713,false,false
40043,4466,999300000,5775000,46.95,48.7,1.11,false,false
40045,3746,941800000,5725000,84.86,26.81,1.528,false,false
40047,62830,12440000000,43090000,49.55,41.92,1.137,false,false
40049,25640,5247000000,19940000,53.15,30.79,1.172,false,false
40051,54560,9779000000,33980000,42.43,44.94,1.076,false,false
40053,4169,1063000000,7454000,67.78,60.72,1.286,false,false
40055,5474,1101000000,4490000,82.22,12.5,1.519,false,false
40057,2486,657900000,3301000,80.76,3.022,1.552,false,false
40059,3270,791800000,10210000,77.45,5.121,1.48,false,false
40061,11560,1951000000,9489000,41.7,9.637,1.09,false,false
40063,13350,2076000000,9617000,52.67,12.75,1.184,false,false
40065,24730,5350000000,54360000,49.24,25.54,1.142,false,false
40067,5326,1406000000,4806000,89.57,14.28,1.628,false,false
40069,10260,1771000000,5460000,91.19,23.7,1.631,false,false
40071,43580,8232000000,33630000,67.4,47.84,1.293,false,false
40073,15140,3355000000,17690000,48.03,32.82,1.129,false,false
40075,8493,1937000000,7628000,88.2,40.68,1.554,false,false
40077,9412,1789000000,6707000,95.17,20.17,1.725,false,false
40079,48010,7385000000,31950000,85.46,4.898,1.607,false,false
40081,33440,5175000000,19910000,87.47,27.74,1.563,false,false
40083,49440,8448000000,35160000,32.44,64.28,0.993,false,false
40085,10140,1789000000,6625000,54.93,33.52,1.188,false,false
40087,41570,7566000000,25870000,24.3,62.98,0.9264,false,false
40089,30710,5245000000,18450000,92.18,6.043,1.736,false,false
40091,18900,3595000000,13970000,98.44,5.534,1.878,false,false
40093,7765,1775000000,10590000,42.53,34.41,1.081,false,false
40095,15270,3169000000,9574000,92.46,10.88,1.705,false,false
40097,38990,7475000000,26200000,83.24,25.16,1.505,false,false
40099,13860,2593000000,7942000,72.01,17.68,1.378,false,false
40101,66200,12820000000,34010000,79.87,41.51,1.438,false,false
40103,10920,2467000000,9689000,86.58,56.87,1.5,false,false
40105,9311,1661000000,8269000,89.57,19.62,1.612,false,false
40107,11290,1756000000,7483000,96.15,15.71,1.756,false,false
40109,795300,144800000000,297500000,49.08,39.31,1.135,false,false
40111,36520,6435000000,23430000,82.09,28.28,1.485,false,false
40113,45700,7817000000,27620000,80.92,35.91,1.456,false,false
40115,30250,5335000000,23630000,88.23,29.48,1.57,false,false
40117,15490,2528000000,11230000,77.39,27.8,1.425,false,false
40119,81600,15730000000,50250000,42.53,46.82,1.076,false,false
40121,43570,7543000000,21960000,85.97,38.2,1.522,false,false
40123,37980,7049000000,21280000,50.06,63.68,1.129,false,false
40125,72360,9861000000,36670000,75.03,54.2,1.367,false,false
40127,10770,1719000000,6344000,94.4,12.98,1.734,false,false
40129,3442,822700000,4806000,95.61,17.53,1.742,false,false
40131,95010,16590000000,43010000,36.39,55.28,1.023,false,false
40133,23530,3711000000,13380000,80.6,9.796,1.507,false,false
40135,39240,5537000000,23550000,93.67,5.025,1.785,false,false
40137,42780,8660000000,22540000,52.8,26.97,1.171,false,false
40139,21380,3746000000,19470000,32.44,2.226,1.023,false,false
40141,6959,1598000000,4363000,68.86,19.53,1.339,false,false
40143,668500,130000000000,292100000,51.15,43.67,1.147,false,false
40145,80910,12320000000,34540000,28.37,43,0.9667,false,false
40147,52380,8881000000,31780000,54.68,59.38,1.167,false,false
40149,10920,2452000000,6843000,87.53,21.53,1.574,false,false
40151,8623,2365000000,11720000,14.38,67.49,0.8273,false,false
40153,20450,4777000000,12690000,39.89,14.98,1.07,false,false
41001,16640,7462000000,12190000,69.37,45.99,1.317,false,false
41003,94810,22690000000,63820000,18.45,96.98,0.8606,true,false
41005,421300,103600000000,219100000,13.39,69.08,0.8146,true,false
41007,41040,13250000000,145100000,67.18,74.59,1.266,true,true
41009,52500,11330000000,33870000,21.22,65.62,0.9007,true,false
41011,64840,16380000000,89550000,67.24,48.16,1.29,true,true
41013,24710,7061000000,9707000,53.59,60.18,1.157,false,false
41015,23360,6223000000,43990000,81.36,31.74,1.465,true,true
41017,198000,52970000000,66090000,18.73,69.15,0.8732,false,false
41019,111000,33150000000,94000000,79.07,44.34,1.423,true,true
41021,1988,634700000,1918000,66.03,32.51,1.293,false,false
41023,7203,2297000000,7450000,79.96,30.28,1.451,false,false
41025,7472,2725000000,6546000,64.92,20.55,1.294,false,false
41027,23970,7460000000,14920000,10.62,60.66,0.7238,false,false
41029,223000,54700000000,122000000,39.98,48.06,1.057,false,false
41031,24470,6268000000,10360000,28.69,31.11,0.9745,false,false
41033,88030,17890000000,69990000,66.38,49.81,1.281,false,false
41035,69250,16640000000,32530000,58.62,25.7,1.227,false,false
41037,8104,3930000000,6012000,58.08,15.3,1.231,false,false
41039,382900,91920000000,221300000,44.59,66.09,1.083,true,true
41041,50200,15960000000,59270000,84.41,53.88,1.474,true,true
41043,128600,28410000000,71070000,41.35,61.96,1.063,false,false
41045,31550,8026000000,10450000,42.24,2.863,1.108,false,false
41047,344100,70510000000,171100000,50.99,41.6,1.147,false,false
41049,12170,4832000000,9369000,26.62,2.831,0.975,false,false
41051,814200,182700000000,440400000,29.77,95.52,0.9574,true,false
41053,87390,17960000000,37920000,18.19,64.47,0.8681,false,false
41055,1868,938900000,2592000,32.03,42.81,0.9969,false,false
41057,27320,8752000000,39290000,57.6,61.83,1.193,true,true
41059,79890,20890000000,40030000,59.64,15.9,1.246,false,false
41061,26170,5496000000,12430000,51.75,34.19,1.157,false,false
41063,7373,2651000000,7856000,83.49,66.06,1.447,false,false
41065,26600,8135000000,28860000,28.5,44.82,0.9675,false,false
41067,600200,131600000000,270300000,12.95,74.3,0.8085,false,false
41069,1446,497600000,2799000,75.19,11.9,1.426,false,false
41071,105700,23940000000,55710000,24.3,60.46,0.9277,true,false
42001,103800,22960000000,27230000,36.2,66.63,1.018,false,false
42003,1250000,294400000000,354200000,32.67,91.92,0.9847,false,false
42005,65530,13970000000,27750000,42.88,86.64,1.063,false,false
42007,168200,38340000000,35450000,37.72,91.83,1.019,false,false
42009,47550,13610000000,24220000,55.98,73.06,1.17,false,false
42011,428600,95960000000,119500000,48.51,85.56,1.104,false,false
42013,122700,30890000000,33900000,57.6,94.12,1.165,false,false
42015,59840,16170000000,32210000,37.75,67.02,1.03,false,false
42017,646200,178200000000,202600000,18.58,77.7,0.8697,true,false
42019,193600,50970000000,47710000,20.77,86.61,0.8892,false,false
42021,133500,37340000000,31620000,60.37,96.53,1.185,false,false
42023,4535,1416000000,4190000,77.93,85.31,1.362,false,false
42025,64730,12740000000,21580000,35.02,61.16,1.013,false,false
42027,158200,34390000000,24890000,50.54,74.49,1.127,false,false
42029,534200,163700000000,172600000,10.62,85.24,0.6642,true,false
42031,37190,9212000000,8682000,56.84,75.89,1.175,false,false
42033,80510,18600000000,22310000,62.6,75.41,1.227,false,false
42035,37430,7075000000,13800000,67.62,61.9,1.282,false,false
42037,64680,14290000000,24360000,29.99,88.87,0.9651,false,false
42039,83930,27410000000,26760000,77.23,59.29,1.385,false,false
42041,259100,61420000000,68710000,23.63,95.99,0.9113,false,false
42043,286100,69910000000,99790000,37.85,96.63,1.016,false,false
42045,576400,133400000000,134900000,32.98,84.26,0.9911,true,false
42047,30970,9386000000,15490000,29.64,88.49,0.9628,false,false
42049,270700,54840000000,47570000,53.44,84.92,1.143,true,false
42051,128800,27810000000,37100000,73.47,67.4,1.337,false,false
42053,6973,2295000000,4980000,84.1,25,1.517,false,false
42055,155900,35310000000,37690000,32.44,63.45,0.9938,false,false
42057,14560,5137000000,4080000,39.79,64.41,1.047,false,false
42059,35900,10610000000,17030000,49.27,55.73,1.126,false,false
42061,44090,8935000000,15540000,46.22,68.99,1.094,false,false
42063,83150,18690000000,18750000,70.52,68.92,1.307,false,false
42065,44470,9085000000,14010000,87.02,77.35,1.474,false,false
42067,23480,4873000000,8808000,81.17,57.92,1.433,false,false
42069,215700,50830000000,72400000,60.69,85.11,1.201,false,false
42071,552600,117900000000,170000000,43.51,70.07,1.073,false,false
42073,86040,16450000000,24580000,44.75,72.07,1.082,false,false
42075,143200,32870000000,43210000,35.24,83.4,1.008,false,false
42077,373900,84830000000,128300000,58.52,73.63,1.193,false,false
42079,325500,63610000000,87970000,67.78,78.09,1.268,false,false
42081,114100,24530000000,40910000,41.89,88.61,1.054,false,false
42083,40380,9697000000,15050000,62.31,64.73,1.231,false,false
42085,110600,31200000000,34130000,54.83,75.54,1.159,false,false
42087,46140,10380000000,18420000,93.8,60.37,1.6,false,false
42089,168200,41890000000,56880000,34.54,21.41,1.021,false,false
42091,856000,232300000000,296700000,19.82,92.75,0.8758,true,false
42093,18100,3731000000,5455000,56.33,99.75,1.134,false,false
42095,312800,65840000000,90370000,30.57,73.73,0.9773,false,false
42097,91640,23250000000,37320000,52.77,89.28,1.136,false,false
42099,45810,9276000000,18200000,33.62,67.75,1,false,false
42101,1602000,291700000000,667100000,88.1,48.47,1.538,true,false
42103,58430,18850000000,24460000,40.87,17.21,1.077,false,false
42105,16400,3164000000,7694000,66.03,69.24,1.262,false,false
42107,143000,33140000000,48850000,60.56,77.04,1.207,false,false
42109,39720,9756000000,14950000,65.78,72.65,1.257,false,false
42111,74100,25960000000,21920000,51.81,81.62,1.135,false,false
42113,5840,2300000000,4070000,72.23,97.23,1.283,false,false
42115,38410,15470000000,17930000,36.07,38.3,1.028,false,false
42117,41030,9718000000,18560000,57.41,65.27,1.189,false,false
42119,42660,7715000000,14420000,73.51,72.77,1.332,false,false
42121,50450,10920000000,15780000,63.71,85.37,1.227,false,false
42123,38590,8352000000,23100000,50.89,79.77,1.126,false,false
42125,209300,51320000000,57380000,22.71,87.34,0.9083,false,false
42127,51150,13290000000,17200000,50.16,37.28,1.144,false,false
42129,354400,90140000000,76280000,30.22,92.84,0.9644,false,false
42131,26050,6482000000,13530000,46.34,73.03,1.094,false,false
42133,456300,94400000000,106000000,17.05,83.46,0.8532,false,false
44001,50790,11670000000,9379000,12.79,96.37,0.7955,true,false
44003,170300,34390000000,32300000,23.35,84.83,0.9144,true,false
44005,85560,21250000000,13860000,19.34,98.57,0.8648,true,false
44007,660300,112100000000,129500000,52.96,64.63,1.151,true,false
44009,129800,33580000000,31720000,12.18,97.11,0.7789,true,false
45001,24290,4754000000,10280000,80.5,31.3,1.457,false,false
45003,168700,42770000000,47550000,50.83,33.17,1.151,false,false
45005,8033,2546000000,7076000,89.28,6.902,1.665,false,false
45007,203600,40040000000,67320000,37.28,57.19,1.03,false,false
45009,13290,3048000000,9304000,94.08,37.56,1.646,false,false
45011,20570,4403000000,8358000,98.89,19.05,1.813,false,false
45013,186600,46180000000,255600000,44.59,66.73,1.083,true,false
45015,229400,41250000000,213500000,14.76,62.75,0.8331,true,false
45017,14110,3312000000,6088000,70.9,26.62,1.352,false,false
45019,407700,96540000000,499800000,22.42,96.12,0.9001,true,false
45021,56190,14450000000,23430000,62.95,26.27,1.265,false,false
45023,32260,6019000000,10840000,68.7,43.61,1.313,false,false
45025,43160,13410000000,22480000,83.3,19.78,1.516,false,false
45027,31120,6289000000,23390000,90.9,28.85,1.614,true,false
45029,38510,8812000000,37810000,90.01,45.23,1.569,true,false
45031,62870,11750000000,22410000,82.7,61.77,1.444,false,false
45033,28260,13060000000,34970000,87.6,25.83,1.567,true,false
45035,161400,29980000000,175800000,16.03,57.44,0.8488,true,false
45037,25640,4406000000,6758000,54.68,21.25,1.195,false,false
45039,20910,4424000000,8485000,90.11,44.15,1.571,false,false
45041,136900,29300000000,65170000,70.77,75.6,1.302,false,false
45043,63260,15820000000,90180000,81.81,65.04,1.43,true,false
45045,525300,119600000000,169000000,21.85,57.25,0.9086,false,false
45047,69330,16770000000,27300000,58.46,54.33,1.204,false,false
45049,18530,4538000000,15110000,94.59,27.42,1.683,true,false
45051,348600,72460000000,290400000,65.39,66.38,1.259,true,false
45053,28360,5049000000,28810000,76.81,20.96,1.428,true,false
45055,65400,14430000000,23450000,50.64,37.82,1.146,false,false
45057,95800,18970000000,40150000,42.05,52.48,1.069,false,false
45059,67470,14730000000,27050000,73.12,29.42,1.373,false,false
45061,16520,2814000000,7602000,86.16,18.13,1.563,false,false
45063,293900,63400000000,108200000,22.42,46.25,0.917,false,false
45065,9500,1385000000,2783000,95.67,18.16,1.74,false,false
45067,29140,6768000000,27140000,93.83,26.88,1.673,true,false
45069,26660,4271000000,11390000,97.81,17.59,1.796,false,false
45071,37680,10770000000,17290000,73.06,42.27,1.359,false,false
45073,78560,19460000000,45120000,70.48,42.08,1.33,false,false
45075,84180,19410000000,44300000,94.78,47.39,1.639,false,false
45077,131300,27670000000,37050000,41.03,45.26,1.065,false,false
45079,415600,91700000000,137800000,33.75,65.17,1.002,false,false
45081,18850,3893000000,8169000,87.47,14.03,1.597,false,false
45083,327400,70030000000,89350000,39.66,57.89,1.049,false,false
45085,105500,24820000000,40680000,54.68,45.04,1.176,false,false
45087,27230,7565000000,12510000,95.55,40.78,1.672,false,false
45089,30990,7079000000,30170000,90.59,21.34,1.623,true,false
45091,281500,67410000000,99250000,12.18,71.41,0.7959,false,false
46003,2747,2261000000,8140000,23.63,60.5,0.9216,false,false
46005,19130,6447000000,16360000,26.84,51.37,0.9511,false,false
46007,3380,591000000,1890000,93.8,2.704,1.823,false,false
46009,6996,2421000000,7232000,10.62,59.26,0.7275,false,false
46011,34380,11350000000,23770000,10.62,65.78,0.7129,false,false
46013,38260,12680000000,36620000,24.14,85.62,0.9196,false,false
46015,5033,2790000000,19170000,49.46,91.38,1.106,false,false
46017,1948,787300000,4242000,66.57,0.5407,1.399,false,false
