fips,event_type,rate_per_year,share_damaging,median_days,p90_days,events,share_injury,source,years
42075,tornado_ef2plus,0.06667,1,,,2,0,spc,1996-2025
42075,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42075,tropical_storm_passage,0.1184,,,,9,,hurdat2,1950-2025
42075,winter_storm,1.967,0,0.75,1.25,59,0,storm_events,1996-2025
42077,drought,1.433,0,29.33,31,43,0,storm_events,1996-2025
42077,extreme_cold,1,0,0.4167,1.75,30,0.1,storm_events,1996-2025
42077,flash_flood,2.2,0.1364,0.125,0.3271,66,0.04545,storm_events,1996-2025
42077,flood,0.9667,0.1034,0.4167,0.9389,29,0.03448,storm_events,1996-2025
42077,hail_1in_day,0.6333,0.1053,,,19,0,spc,1996-2025
42077,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
42077,heat,2.2,0,2.292,5.292,66,0.1515,storm_events,1996-2025
42077,high_wind,1.133,0.2059,0.25,0.625,34,0.05882,storm_events,1996-2025
42077,ice_storm,0.1333,0,0.5417,1,4,0,storm_events,1996-2025
42077,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
42077,severe_wind_day,5.533,0.07831,,,166,0.0241,spc,1996-2025
42077,tornado,0.2333,0.2857,,,7,0,spc,1996-2025
42077,tropical_cyclone_impact,0.06667,0.5,0.2083,0.7917,2,0,storm_events,1996-2025
42077,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
42077,wildfire,0.2333,0,0.375,1.729,7,0,storm_events,1996-2025
42077,winter_storm,3.2,0.04167,0.5833,1.333,96,0.08333,storm_events,1996-2025
42079,drought,0.1667,0.2,31,31,5,0,storm_events,1996-2025
42079,extreme_cold,0.3,0.2222,0.375,1.583,9,0,storm_events,1996-2025
42079,flash_flood,1.767,0.9057,0.1458,0.4688,53,0.03774,storm_events,1996-2025
42079,flood,0.8667,0.5385,1.374,2.947,26,0.03846,storm_events,1996-2025
42079,hail_1in_day,0.8667,0.1538,,,26,0,spc,1996-2025
42079,heat,0.1667,0,6,31,5,0,storm_events,1996-2025
42079,high_wind,0.6,0.7778,0.25,0.5417,18,0,storm_events,1996-2025
42079,ice_storm,0.1,0,0.6667,0.9167,3,0,storm_events,1996-2025
42079,severe_wind_65kt_day,0.2667,0.625,,,8,0,spc,1996-2025
42079,severe_wind_day,4.367,0.8473,,,131,0.03053,spc,1996-2025
42079,tornado,0.3,1,,,9,0.2222,spc,1996-2025
42079,tornado_ef2plus,0.1,1,,,3,0.6667,spc,1996-2025
42079,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42079,winter_storm,2.1,0.2063,0.7083,1.333,63,0,storm_events,1996-2025
42081,drought,0.2333,0,30,31,7,0,storm_events,1996-2025
42081,extreme_cold,0.6667,0,0.7917,1.75,20,0,storm_events,1996-2025
42081,flash_flood,0.9667,0.2069,0.1007,0.266,29,0.03448,storm_events,1996-2025
42081,flood,1.233,0.05405,0.6667,2.333,37,0,storm_events,1996-2025
42081,hail_1in_day,0.8667,0.03846,,,26,0,spc,1996-2025
42081,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
42081,heat,0.1333,0,1.333,2,4,0,storm_events,1996-2025
42081,high_wind,0.5333,0.25,0.2361,0.5833,16,0.0625,storm_events,1996-2025
42081,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42081,ice_storm,0.4333,0,0.5833,1.583,13,0,storm_events,1996-2025
42081,severe_wind_65kt_day,0.2667,0.75,,,8,0.125,spc,1996-2025
42081,severe_wind_day,6.033,0.6464,,,181,0.01657,spc,1996-2025
42081,tornado,0.7,0.4286,,,21,0.04762,spc,1996-2025
42081,tornado_ef2plus,0.03333,0,,,1,0,spc,1996-2025
42081,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42081,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42081,winter_storm,2.6,0.01282,0.75,1.208,78,0,storm_events,1996-2025
42083,drought,0.2,0,3.542,31,6,0,storm_events,1996-2025
42083,extreme_cold,0.7667,0,0.875,1.75,23,0,storm_events,1996-2025
42083,flash_flood,0.8667,0.1154,0.1458,0.4167,26,0.03846,storm_events,1996-2025
42083,flood,0.3,0.1111,0.75,3,9,0,storm_events,1996-2025
42083,hail_1in_day,0.6,0.05556,,,18,0,spc,1996-2025
42083,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
42083,high_wind,0.5667,0.1176,0.25,0.5833,17,0,storm_events,1996-2025
42083,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42083,ice_storm,0.3667,0,0.625,1.583,11,0,storm_events,1996-2025
42083,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
42083,severe_wind_day,3.933,0.5847,,,118,0,spc,1996-2025
42083,tornado,0.06667,0.5,,,2,0,spc,1996-2025
42083,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42083,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
42083,winter_storm,2.6,0.01282,0.75,1.792,78,0,storm_events,1996-2025
42085,drought,0.06667,0,30,31,2,0,storm_events,1996-2025
42085,extreme_cold,0.3,0,1.333,2.5,9,0,storm_events,1996-2025
42085,flash_flood,2.1,0.4762,0.05694,0.2708,63,0,storm_events,1996-2025
42085,flood,0.5667,0.5294,0.1646,0.7083,17,0,storm_events,1996-2025
42085,hail_1in_day,1.167,0.05714,,,35,0,spc,1996-2025
42085,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
42085,high_wind,0.7333,0.8182,0.07847,0.375,22,0,storm_events,1996-2025
42085,ice_storm,0.3333,0.3,0.5833,0.875,10,0,storm_events,1996-2025
42085,severe_wind_65kt_day,0.1,1,,,3,0,spc,1996-2025
42085,severe_wind_day,6.433,0.8497,,,193,0.01036,spc,1996-2025
42085,tornado,0.4,0.8333,,,12,0.08333,spc,1996-2025
42085,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
42085,tropical_storm_passage,0.05263,,,,4,,hurdat2,1950-2025
42085,winter_storm,1.633,0.04082,0.7917,1.833,49,0.02041,storm_events,1996-2025
42087,drought,0.1333,0,0,31,4,0,storm_events,1996-2025
42087,extreme_cold,0.2,0,0.5,1.875,6,0,storm_events,1996-2025
42087,flash_flood,0.2667,0.125,0.05347,0.375,8,0,storm_events,1996-2025
42087,flood,0.2333,0.1429,1.292,4,7,0.1429,storm_events,1996-2025
42087,hail_1in_day,0.2,0.1667,,,6,0,spc,1996-2025
42087,heat,0.2,0,0.3333,2.042,6,0,storm_events,1996-2025
42087,high_wind,0.5667,0.2941,0.4583,0.6667,17,0.05882,storm_events,1996-2025
42087,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42087,ice_storm,0.2333,0,0.5833,1.583,7,0,storm_events,1996-2025
42087,severe_wind_65kt_day,0.06667,0.5,,,2,0,spc,1996-2025
42087,severe_wind_day,3.467,0.6058,,,104,0.009615,spc,1996-2025
42087,tornado,0.06667,1,,,2,0,spc,1996-2025
42087,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
42087,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42087,tropical_storm_passage,0.05263,,,,4,,hurdat2,1950-2025
42087,winter_storm,1.667,0.02,0.75,1.25,50,0,storm_events,1996-2025
42089,drought,1.367,0,28,31,41,0,storm_events,1996-2025
42089,extreme_cold,1.5,0,0.4167,1.667,45,0.02222,storm_events,1996-2025
42089,flash_flood,1.467,0.09091,0.1667,0.3958,44,0,storm_events,1996-2025
42089,flood,0.6667,0.25,0.25,2.428,20,0.05,storm_events,1996-2025
42089,hail_1in_day,0.5,0,,,15,0,spc,1996-2025
42089,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42089,heat,1.1,0,2.375,5.417,33,0,storm_events,1996-2025
42089,high_wind,1.333,0.325,0.1667,0.625,40,0.025,storm_events,1996-2025
42089,ice_storm,0.3667,0,0.5833,0.8333,11,0,storm_events,1996-2025
42089,severe_wind_65kt_day,0.06667,0.5,,,2,0.5,spc,1996-2025
42089,severe_wind_day,4.8,0.06944,,,144,0.01389,spc,1996-2025
42089,tornado,0.1667,0.4,,,5,0.2,spc,1996-2025
42089,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
42089,tropical_cyclone_impact,0.03333,1,0.7083,0.7083,1,1,storm_events,1996-2025
42089,tropical_storm_passage,0.05263,,,,4,,hurdat2,1950-2025
42089,wildfire,0.3667,0.09091,0.125,2.542,11,0.09091,storm_events,1996-2025
42089,winter_storm,4.667,0.04286,0.6667,1.333,140,0.06429,storm_events,1996-2025
42091,extreme_cold,0.4,0,0.4167,0.5417,12,0.1667,storm_events,1996-2025
42091,flash_flood,3.7,0.0991,0.1458,0.5229,111,0.04505,storm_events,1996-2025
42091,flood,2.167,0.07692,0.309,0.9167,65,0.04615,storm_events,1996-2025
42091,hail_1in_day,1.2,0,,,36,0,spc,1996-2025
42091,heat,0.6333,0,0.4167,2.667,19,0,storm_events,1996-2025
42091,high_wind,0.2667,0,0,0.6167,8,0.125,storm_events,1996-2025
42091,ice_storm,0.06667,0,0.3542,0.4375,2,0,storm_events,1996-2025
42091,severe_wind_65kt_day,0.2333,0.2857,,,7,0.1429,spc,1996-2025
42091,severe_wind_day,6.833,0.0878,,,205,0.02439,spc,1996-2025
42091,tornado,0.1667,0.4,,,5,0.2,spc,1996-2025
42091,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
42091,tropical_cyclone_impact,0.03333,0,0.25,0.25,1,0,storm_events,1996-2025
42091,tropical_storm_passage,0.1316,,,,10,,hurdat2,1950-2025
42091,wildfire,0.03333,1,0.25,0.25,1,1,storm_events,1996-2025
42091,winter_storm,1.033,0.03226,0.625,1.375,31,0.06452,storm_events,1996-2025
42093,drought,0.1333,0,0,31,4,0,storm_events,1996-2025
42093,extreme_cold,0.1667,0,0.5,1.417,5,0,storm_events,1996-2025
42093,flash_flood,0.4,0.08333,0.1042,0.3542,12,0,storm_events,1996-2025
42093,flood,0.4,0.08333,0.8646,3.219,12,0,storm_events,1996-2025
42093,hail_1in_day,0.1333,0,,,4,0,spc,1996-2025
42093,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42093,heat,0.1333,0,1.333,2,4,0,storm_events,1996-2025
42093,high_wind,0.3,0.1111,0.3958,1,9,0,storm_events,1996-2025
42093,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42093,ice_storm,0.2667,0,0.4167,1.583,8,0,storm_events,1996-2025
42093,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
42093,severe_wind_day,1.767,0.4906,,,53,0,spc,1996-2025
42093,tornado,0.03333,0,,,1,0,spc,1996-2025
42093,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42093,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42093,winter_storm,1.8,0.01852,0.7083,1.25,54,0,storm_events,1996-2025
42095,drought,1.433,0,29.33,31,43,0,storm_events,1996-2025
42095,extreme_cold,1.033,0,0.4167,1.75,31,0.03226,storm_events,1996-2025
42095,flash_flood,2.2,0.1818,0.1181,0.2917,66,0.01515,storm_events,1996-2025
42095,flood,1.167,0.1714,0.434,2.5,35,0,storm_events,1996-2025
42095,hail_1in_day,0.7,0.04762,,,21,0,spc,1996-2025
42095,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
42095,heat,2.1,0,2.292,5.292,63,0.04762,storm_events,1996-2025
42095,high_wind,1.2,0.2222,0.2708,0.625,36,0.02778,storm_events,1996-2025
42095,ice_storm,0.1333,0,0.5417,1,4,0,storm_events,1996-2025
42095,severe_wind_65kt_day,0.06667,0.5,,,2,0,spc,1996-2025
42095,severe_wind_day,5.5,0.09697,,,165,0.006061,spc,1996-2025
42095,tornado,0.1,0.6667,,,3,0.3333,spc,1996-2025
42095,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
42095,tropical_cyclone_impact,0.06667,0.5,0.1667,0.7917,2,0,storm_events,1996-2025
42095,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
42095,wildfire,0.5667,0.1176,0.25,1.333,17,0.05882,storm_events,1996-2025
42095,winter_storm,3.267,0.04082,0.5833,1.208,98,0.07143,storm_events,1996-2025
42097,drought,0.3667,0,30,31,11,0,storm_events,1996-2025
42097,extreme_cold,0.1667,0,0.5,1.417,5,0,storm_events,1996-2025
42097,flash_flood,0.7667,0.1739,0.125,0.3056,23,0,storm_events,1996-2025
42097,flood,0.6333,0.1053,1.896,3.219,19,0,storm_events,1996-2025
42097,hail_1in_day,0.3667,0,,,11,0,spc,1996-2025
42097,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42097,heat,0.1667,0,1.333,2,5,0,storm_events,1996-2025
42097,high_wind,0.3,0.1111,0.3958,1,9,0,storm_events,1996-2025
42097,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42097,ice_storm,0.2667,0,0.4167,1.583,8,0,storm_events,1996-2025
42097,severe_wind_65kt_day,0.1667,0.6,,,5,0,spc,1996-2025
42097,severe_wind_day,4.367,0.6336,,,131,0,spc,1996-2025
42097,tornado,0.2667,0.375,,,8,0,spc,1996-2025
42097,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42097,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42097,winter_storm,1.8,0.01852,0.6667,1.25,54,0,storm_events,1996-2025
42099,drought,0.1333,0,0,31,4,0,storm_events,1996-2025
42099,extreme_cold,0.1333,0,0.4167,1.417,4,0,storm_events,1996-2025
42099,flash_flood,0.6,0.2222,0.109,0.375,18,0.05556,storm_events,1996-2025
42099,flood,0.7,0.09524,0.6875,2.208,21,0,storm_events,1996-2025
42099,hail_1in_day,0.6667,0.05,,,20,0,spc,1996-2025
42099,heat,0.3,0,0.3333,2.25,9,0.1111,storm_events,1996-2025
42099,high_wind,0.6,0.3333,0.3729,0.5833,18,0.05556,storm_events,1996-2025
42099,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42099,ice_storm,0.1667,0,0.4583,1.583,5,0,storm_events,1996-2025
42099,severe_wind_65kt_day,0.1667,0.8,,,5,0,spc,1996-2025
42099,severe_wind_day,4.4,0.5758,,,132,0.007576,spc,1996-2025
42099,tornado,0.1,1,,,3,0,spc,1996-2025
42099,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42099,tropical_storm_passage,0.09211,,,,7,,hurdat2,1950-2025
42099,winter_storm,1.8,0.01852,0.75,1.292,54,0,storm_events,1996-2025
42101,coastal_flood,1.833,0.01818,0.1667,1.167,55,0.01818,storm_events,1996-2025
42101,drought,1.533,0,28,31,46,0,storm_events,1996-2025
42101,extreme_cold,1.033,0.03226,0.4167,1.75,31,0.3548,storm_events,1996-2025
42101,flash_flood,3.133,0.05319,0.08681,0.375,94,0.06383,storm_events,1996-2025
42101,flood,2.9,0.09195,0.2639,0.7264,87,0.01149,storm_events,1996-2025
42101,hail_1in_day,0.3667,0,,,11,0,spc,1996-2025
42101,heat,4.467,0.007463,1.375,4.542,134,0.5821,storm_events,1996-2025
42101,high_wind,1.333,0.225,0.2083,0.625,40,0.1,storm_events,1996-2025
42101,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42101,ice_storm,0.06667,0,0.2917,0.375,2,0.5,storm_events,1996-2025
42101,severe_wind_65kt_day,0.03333,0,,,1,0,spc,1996-2025
42101,severe_wind_day,5.267,0.1076,,,158,0.03165,spc,1996-2025
42101,tornado,0.2,0.3333,,,6,0.5,spc,1996-2025
42101,tornado_ef2plus,0.1,0.3333,,,3,0.3333,spc,1996-2025
42101,tropical_cyclone_impact,0.1,0.3333,0.25,0.875,3,0,storm_events,1996-2025
42101,tropical_storm_passage,0.1711,,,,13,,hurdat2,1950-2025
42101,wildfire,0.03333,0,1.25,1.25,1,0,storm_events,1996-2025
42101,winter_storm,2.167,0.04615,0.6514,1.375,65,0.09231,storm_events,1996-2025
42103,drought,0.1667,0.2,30,31,5,0,storm_events,1996-2025
42103,extreme_cold,0.2,0.3333,0.3333,1.333,6,0,storm_events,1996-2025
42103,flash_flood,0.5333,0.8125,0.1389,0.4583,16,0,storm_events,1996-2025
42103,flood,0.3333,0.9,0.9437,1.338,10,0,storm_events,1996-2025
42103,hail_1in_day,0.5667,0.1176,,,17,0,spc,1996-2025
42103,heat,0.1333,0,6,31,4,0,storm_events,1996-2025
42103,high_wind,0.5667,0.8235,0.4167,0.625,17,0.05882,storm_events,1996-2025
42103,ice_storm,0.2,0,0.625,0.9167,6,0,storm_events,1996-2025
42103,severe_wind_65kt_day,0.1,0.6667,,,3,0,spc,1996-2025
42103,severe_wind_day,2.567,0.8052,,,77,0,spc,1996-2025
42103,tornado,0.2667,1,,,8,0.125,spc,1996-2025
42103,tornado_ef2plus,0.1333,1,,,4,0.25,spc,1996-2025
42103,tropical_storm_passage,0.05263,,,,4,,hurdat2,1950-2025
42103,winter_storm,2.333,0.2,0.75,1.333,70,0,storm_events,1996-2025
42105,drought,0.2333,0.1429,30,31,7,0,storm_events,1996-2025
42105,extreme_cold,0.7333,0,0.875,1.75,22,0,storm_events,1996-2025
42105,flash_flood,0.5,0,0.125,0.2917,15,0,storm_events,1996-2025
42105,flood,0.3,0.1111,0.625,3,9,0,storm_events,1996-2025
42105,hail_1in_day,0.4667,0,,,14,0,spc,1996-2025
42105,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
42105,high_wind,0.5333,0.1875,0.25,0.5833,16,0,storm_events,1996-2025
42105,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42105,ice_storm,0.4,0,0.5833,1.583,12,0,storm_events,1996-2025
42105,severe_wind_65kt_day,0.1,0.6667,,,3,0.3333,spc,1996-2025
42105,severe_wind_day,3.267,0.5918,,,98,0.0102,spc,1996-2025
42105,tornado,0.2333,0.7143,,,7,0,spc,1996-2025
42105,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
42105,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42105,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
42105,winter_storm,2.4,0.01389,0.7083,1.125,72,0.01389,storm_events,1996-2025
42107,drought,0.3667,0,30,31,11,0,storm_events,1996-2025
42107,extreme_cold,0.2,0,0.5,1.5,6,0,storm_events,1996-2025
42107,flash_flood,1.133,0.1176,0.125,0.4375,34,0,storm_events,1996-2025
42107,flood,0.6667,0.05,0.25,2.208,20,0.1,storm_events,1996-2025
42107,hail_1in_day,0.3667,0.09091,,,11,0,spc,1996-2025
42107,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42107,heat,0.1333,0,1.333,2.083,4,0,storm_events,1996-2025
42107,high_wind,0.5,0.2667,0.3958,0.5833,15,0,storm_events,1996-2025
42107,ice_storm,0.3,0,0.5833,1.583,9,0,storm_events,1996-2025
42107,severe_wind_65kt_day,0.1667,1,,,5,0,spc,1996-2025
42107,severe_wind_day,4.2,0.6508,,,126,0,spc,1996-2025
42107,tornado,0.1667,0.8,,,5,0,spc,1996-2025
42107,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42107,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
42107,winter_storm,2.333,0.02857,0.6667,1.208,70,0.01429,storm_events,1996-2025
42109,drought,0.1333,0,0,31,4,0,storm_events,1996-2025
42109,extreme_cold,0.1667,0,0.5,1.417,5,0,storm_events,1996-2025
42109,flash_flood,0.5667,0.1765,0.1458,0.3854,17,0.05882,storm_events,1996-2025
42109,flood,0.6,0.05556,0.3229,3,18,0,storm_events,1996-2025
42109,hail_1in_day,0.3667,0.09091,,,11,0,spc,1996-2025
42109,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42109,heat,0.2,0,0.2917,2,6,0,storm_events,1996-2025
42109,high_wind,0.3333,0.1,0.25,0.5,10,0,storm_events,1996-2025
42109,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42109,ice_storm,0.3,0,0.5833,1.583,9,0,storm_events,1996-2025
42109,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
42109,severe_wind_day,2.967,0.5843,,,89,0.01124,spc,1996-2025
42109,tornado,0.1333,0.75,,,4,0,spc,1996-2025
42109,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42109,tropical_storm_passage,0.05263,,,,4,,hurdat2,1950-2025
42109,winter_storm,1.767,0.01887,0.6667,1.25,53,0,storm_events,1996-2025
42111,drought,0.3333,0,22.67,31,10,0,storm_events,1996-2025
42111,extreme_cold,0.6667,0,0.6667,1.875,20,0.05,storm_events,1996-2025
42111,flash_flood,1.4,0.09524,0.1146,0.2965,42,0.02381,storm_events,1996-2025
42111,flood,0.4667,0,0.3333,1.042,14,0,storm_events,1996-2025
42111,hail_1in_day,0.3,0,,,9,0,spc,1996-2025
42111,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
42111,high_wind,0.9,0.1852,0.3125,0.8333,27,0,storm_events,1996-2025
42111,ice_storm,0.4667,0.07143,0.625,1.458,14,0,storm_events,1996-2025
42111,severe_wind_65kt_day,0.1667,1,,,5,0,spc,1996-2025
42111,severe_wind_day,4.233,0.5906,,,127,0.007874,spc,1996-2025
42111,tornado,0.3333,0.5,,,10,0.1,spc,1996-2025
42111,tornado_ef2plus,0.1,0.3333,,,3,0.3333,spc,1996-2025
42111,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42111,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42111,winter_storm,3.767,0.0177,0.7493,1.375,113,0.00885,storm_events,1996-2025
42113,drought,0.1333,0,0,31,4,0,storm_events,1996-2025
42113,extreme_cold,0.6333,0,1.042,1.875,19,0,storm_events,1996-2025
42113,flash_flood,0.6667,0.15,0.125,0.4375,20,0,storm_events,1996-2025
42113,flood,0.4333,0,0.2396,2.208,13,0,storm_events,1996-2025
42113,hail_1in_day,0.2667,0,,,8,0,spc,1996-2025
42113,heat,0.03333,0,0,0,1,0,storm_events,1996-2025
42113,high_wind,0.3333,0.1,0.25,0.5,10,0,storm_events,1996-2025
42113,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42113,ice_storm,0.4,0,0.5417,1.583,12,0,storm_events,1996-2025
42113,severe_wind_65kt_day,0.1,0.6667,,,3,0,spc,1996-2025
42113,severe_wind_day,2,0.65,,,60,0.01667,spc,1996-2025
42113,tornado,0.3,0.4444,,,9,0.2222,spc,1996-2025
42113,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
42113,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42113,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
42113,winter_storm,3.033,0.03297,0.6667,1.167,91,0,storm_events,1996-2025
42115,drought,0.1,0.3333,31,31,3,0,storm_events,1996-2025
42115,extreme_cold,0.3,0.3333,0.4167,1.333,9,0,storm_events,1996-2025
42115,flash_flood,1.5,0.8667,0.125,0.6042,45,0.02222,storm_events,1996-2025
42115,flood,0.3,0.3333,1.646,5.851,9,0,storm_events,1996-2025
42115,hail_1in_day,0.8667,0.2692,,,26,0,spc,1996-2025
42115,hail_2in_day,0.1,1,,,3,0,spc,1996-2025
42115,heat,0.1333,0,6,31,4,0,storm_events,1996-2025
42115,high_wind,0.4,0.9167,0.3333,0.625,12,0.08333,storm_events,1996-2025
42115,ice_storm,0.1667,0.2,0.5,0.9167,5,0,storm_events,1996-2025
42115,severe_wind_65kt_day,0.2667,1,,,8,0,spc,1996-2025
42115,severe_wind_day,4.833,0.8069,,,145,0.006897,spc,1996-2025
42115,tornado,0.3333,1,,,10,0,spc,1996-2025
42115,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
42115,winter_storm,2.767,0.1928,0.7917,1.458,83,0,storm_events,1996-2025
42117,drought,0.2333,0,30,31,7,0,storm_events,1996-2025
42117,extreme_cold,0.7,0,0.75,1.75,21,0,storm_events,1996-2025
42117,flash_flood,0.8,0.125,0.1667,0.4375,24,0,storm_events,1996-2025
42117,flood,0.6333,0.05263,0.2028,3,19,0,storm_events,1996-2025
42117,hail_1in_day,0.4,0.1667,,,12,0,spc,1996-2025
42117,hail_2in_day,0.1,0.3333,,,3,0,spc,1996-2025
42117,heat,0.03333,0,0,0,1,0,storm_events,1996-2025
42117,high_wind,0.4,0.08333,0.25,0.5833,12,0,storm_events,1996-2025
42117,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42117,ice_storm,0.3667,0,0.5833,1,11,0,storm_events,1996-2025
42117,severe_wind_65kt_day,0.3333,0.9,,,10,0.2,spc,1996-2025
42117,severe_wind_day,3.467,0.6635,,,104,0.02885,spc,1996-2025
42117,tornado,0.1667,0.6,,,5,0,spc,1996-2025
42117,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42117,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
42117,winter_storm,2.4,0.01389,0.6667,1.167,72,0.01389,storm_events,1996-2025
42119,drought,0.2,0,30,31,6,0,storm_events,1996-2025
42119,extreme_cold,0.1667,0,0.5,1.417,5,0,storm_events,1996-2025
42119,flash_flood,0.6667,0.25,0.1458,0.3854,20,0,storm_events,1996-2025
42119,flood,0.6667,0.15,0.4569,2.219,20,0,storm_events,1996-2025
42119,hail_1in_day,0.2,0,,,6,0,spc,1996-2025
42119,heat,0.1333,0,1.333,2,4,0,storm_events,1996-2025
42119,high_wind,0.3,0.1111,0.375,1,9,0,storm_events,1996-2025
42119,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
42119,ice_storm,0.3333,0.1,0.5833,1.083,10,0,storm_events,1996-2025
42119,severe_wind_65kt_day,0.1333,0.75,,,4,0,spc,1996-2025
42119,severe_wind_day,2.567,0.5844,,,77,0.02597,spc,1996-2025
42119,tornado,0.3667,0.6364,,,11,0,spc,1996-2025
42119,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
42119,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
42119,winter_storm,1.833,0.01818,0.6667,1.25,55,0,storm_events,1996-2025
42121,drought,0.06667,0,30,31,2,0,storm_events,1996-2025
42121,extreme_cold,0.3667,0,1.167,2.208,11,0,storm_events,1996-2025
42121,flash_flood,1.7,0.4314,0.06597,0.5,51,0,storm_events,1996-2025
42121,flood,0.8333,0.72,0.25,0.9583,25,0,storm_events,1996-2025
42121,hail_1in_day,0.8667,0.07692,,,26,0,spc,1996-2025
42121,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
42121,high_wind,0.7333,0.6818,0.04653,0.375,22,0.04545,storm_events,1996-2025
