fips,events_per_customer_year,p_ge_1d,p_ge_3d,p_ge_7d,p_ge_14d,median_hours,p90_hours,years_covered,years_of_data,duration_basis,events_per_year,events,customers,customer_hours_per_customer_year,share_customer_hours_in_events,longest_event_hours
13051,0.793,0.2282,0.08804,0.0007489,0,5.5,65.25,2014-2025,11.17,county,16.48,184,143700,17.74,0.8847,207.5
13053,0.2667,0.005035,0,0,0,1.75,6.75,2014-2025,10.75,county,4.093,44,7621,1.058,0.7598,51.75
13055,1.937,0.003015,0,0,0,2,6.75,2014-2025,11.17,county,28.03,313,12580,7.736,0.8018,83.5
13057,0.2219,0.07501,0.005134,0,0,2.5,17.25,2014-2025,11.17,county,6.179,69,178400,2.536,0.6051,89.5
13059,0.5078,0.0357,0.001566,0,0,2,13.75,2014-2025,11.17,county,12.54,140,78630,3.416,0.7424,103.8
13061,4.703,0.06181,0.03341,0,0,3,16,2014-2025,11.17,county,26.96,301,1158,41.19,0.9638,151.8
13063,0.6262,0.03128,0,0,0,2,10,2014-2025,11.17,county,17.73,198,140900,4.225,0.6435,86.5
13065,0.5975,0.1793,0.07161,0,0,2,40.75,2014-2025,11.17,county,5.015,56,4096,9.92,0.9669,227.5
13067,0.1694,0.08752,0,0,0,3.25,22.25,2014-2025,11.17,county,5.731,64,322200,2.482,0.5365,80
13069,0.6734,0.1493,0.08464,0.05629,0.02881,2.25,61.75,2014-2025,11.17,county,15.58,174,27860,19.53,0.929,517.5
13071,0.6619,0.09198,0.0228,0.001735,0,2.25,21,2014-2025,11.17,county,15.04,168,26520,6.952,0.8925,194
13073,0.5599,0.2447,0.1893,0.05134,0,2.5,132.5,2014-2025,11.17,county,13.25,148,66980,17.82,0.9275,424
13075,0.3921,0.161,0.07046,0,0,2.5,50.25,2014-2025,11.17,county,6,67,9902,6.427,0.924,163
13077,0.928,0.005745,0,0,0,1.75,6.75,2014-2025,11.17,county,20.6,230,62380,3.906,0.7134,78.25
13079,1.69,0.007563,0,0,0,2,9.5,2014-2025,11.17,county,24.99,279,7075,7.956,0.8586,108
13081,0,0.0763,0.02184,0.003994,0.0003228,2,17.5,2015-2025,4.917,state,0,0,9518,0.04457,0,0
13083,2.281,0.006855,0,0,0,2.25,7.5,2014-2025,11.17,county,27.22,304,7648,9.31,0.8434,66.75
13085,0.9041,0.09638,0.008983,0,0,2,20,2014-2025,11.17,county,18.81,210,18800,7.71,0.8544,136
13087,1.396,0.07275,0.03941,0.0001933,0,2,12.75,2014-2025,11.17,county,25.07,280,15920,14.8,0.8184,296.8
13089,0.7965,0.0798,0.005986,0,0,2.75,20.5,2014-2025,11.17,county,20.69,231,284700,8.327,0.7035,104.8
13091,0.4866,0.1406,0.02659,0,0,2,35.75,2014-2025,11.17,county,7.343,82,7951,5.13,0.9026,138
13093,1.435,0.04541,0,0,0,1.75,8.75,2014-2025,11.17,county,27.4,306,6093,7.526,0.8835,106.8
13095,0.05953,0.1255,0.07248,0,0,2,45.25,2014-2025,11.17,county,2.507,28,60660,1.245,0.6533,123.5
13097,0.4672,0.02456,0,0,0,1.5,7.75,2014-2025,11.17,county,9.224,103,97950,2.478,0.6594,87.75
13099,0.2811,0.05579,0.02521,0,0,1.75,11.25,2014-2025,11.08,county,7.759,86,6214,2.198,0.8704,139.2
13101,1.086,0.1372,0.0407,0,0,2,34.75,2014-2025,10.75,county,8.93,96,2019,13.08,0.9553,209
13103,1.347,0.1161,0.05048,0.004802,0,1.75,26.75,2014-2025,11.17,county,22.12,247,27150,16.6,0.9212,211.8
13105,0.2693,0.1579,0.003306,0,0,2.5,33.5,2014-2025,11.17,county,5.552,62,14780,2.874,0.8774,86
13107,1.217,0.1186,0.0787,0.01423,0,2.5,32,2014-2025,11.17,county,20.6,230,12880,20.34,0.9292,400.8
13109,2.529,0.06459,0.03663,0.0145,0,2,12.5,2014-2025,11.17,county,29.37,328,4456,27.97,0.8899,330.5
13111,0.7423,0.02096,0,0,0,2.25,6.75,2014-2025,10.17,county,12.59,128,22160,3.729,0.7711,80.75
13113,0.375,0.01363,0,0,0,1.75,8,2014-2025,11.17,county,10.48,117,88730,1.871,0.6521,68
13115,0.8504,0.02654,0.005887,0,0,1.75,11,2014-2025,11.17,county,23.82,266,47500,5.576,0.6911,108.8
13117,0.1588,0.06438,0.001759,0,0,1.25,18.5,2014-2025,11.17,county,2.597,29,134600,1.339,0.6444,80
13119,0.5542,0.04389,0.001668,0,0,1.75,13,2014-2025,11.17,county,9.582,107,18700,3.421,0.8113,88
13121,0.3986,0.09006,0.004215,0,0,3.5,21.5,2014-2025,11.17,county,12.36,138,450900,5.505,0.5763,97.25
13123,4.833,0.04625,0.00619,0,0,2.25,11.5,2014-2025,11.17,county,65.28,729,17000,30.16,0.8998,163.8
13125,2.757,0.09162,0.03442,0,0,2.75,21.5,2014-2025,11.17,county,17.1,191,1689,28.43,0.9684,444.5
13127,1.368,0.1938,0.04934,0,0,3.5,45.5,2014-2025,11.17,county,21.49,240,40390,22.72,0.9274,140.5
13129,0.9318,0.01001,0.001827,0,0,1.75,6.25,2014-2025,11.17,county,21.67,242,31720,4.067,0.7039,88.25
13131,1.885,0.06907,0.006238,0,0,1.75,20,2014-2025,9.583,county,21.91,210,15450,12.65,0.9068,263
13133,1.433,0.03181,0.01064,0,0,2.25,10.25,2014-2025,11.17,county,27.58,308,12120,8.674,0.8428,123.5
13135,0.3938,0.04405,0.001786,0,0,2.5,13,2014-2025,11.17,county,11.55,129,318000,3.722,0.5777,94.5
13137,1.008,0.1043,0.004926,0,0,2.5,24,2014-2025,11.17,county,15.04,168,34190,9.025,0.8737,165.8
13139,0.5048,0.1477,0.005073,0,0,3.75,29.25,2014-2025,11.17,county,11.19,125,97220,5.867,0.8051,127.8
13141,4.058,0.04991,0.0145,0,0,2,9,2014-2025,11.17,county,48.36,540,4461,24.67,0.9367,219.5
13143,1.37,0.04153,0,0,0,2.25,14.25,2014-2025,11.17,county,27.31,305,16400,8.654,0.8483,109.2
13145,2.157,0.01089,0.001725,0,0,1.75,7.25,2014-2025,11.17,county,29.1,325,12200,8.943,0.8427,101.5
13147,0.3335,0.07144,0.001687,0,0,2,15.75,2014-2025,11.17,county,6.716,75,18630,2.739,0.8004,88
13149,1.711,0.00622,0,0,0,1.75,6.75,2014-2025,11.08,county,24.9,276,5960,6.502,0.8692,86
13151,0.3694,0.04387,0,0,0,1.75,8,2014-2025,11.17,county,9.851,110,137400,2.559,0.6366,121.8
13153,0.1254,0.01148,0,0,0,2.25,13.5,2014-2025,11.17,county,4.478,50,118000,1.226,0.5656,74
13155,2.179,0.101,0.02563,0,0,2.5,24.5,2014-2025,11.17,county,26.96,301,5703,19.87,0.9439,231.5
13157,0.3188,0.05039,0,0,0,1.75,12.75,2014-2025,11.17,county,9.313,104,63030,2.18,0.7227,101
13159,1.246,0.0261,0.01278,0,0,1.75,7.75,2014-2025,11.17,county,20.33,227,9408,6.717,0.8301,167
13161,1.53,0.08974,0.07662,0.04581,0.02759,1.75,18.5,2014-2025,11.17,county,22.93,256,8107,36.54,0.9305,521.5
13163,1.627,0.1436,0.06709,0.0000755,0,2.5,40.25,2014-2025,11.17,county,21.58,241,8747,27.65,0.939,449
13165,0.4341,0.09072,0.0292,0.0006447,0,2.5,12.25,2014-2025,11.17,county,8.507,95,4479,4.418,0.9148,230.8
13167,2.162,0.1078,0.04478,0.01468,0,2.25,24.5,2014-2025,11.08,county,22.11,245,4550,27.39,0.9291,421.8
13169,2.014,0.04381,0.02107,0,0,2,9.5,2014-2025,11.17,county,29.91,334,11170,13.05,0.8922,134.2
13171,1.136,0.03325,0,0,0,1.75,7.75,2014-2025,11.17,county,19.61,219,12490,5.86,0.8242,100.5
13173,0.3912,0.1749,0.05728,0.03784,0,2.5,50.5,2014-2025,11.17,county,5.731,64,5311,7.864,0.8969,211.5
13175,0.5301,0.1709,0.04805,0,0,2,44.75,2014-2025,11.17,county,11.82,132,24430,7.399,0.8984,229.2
13177,0.772,0.1072,0.001014,0,0,1.75,24.25,2014-2025,11.17,county,12.72,142,16590,5.265,0.8657,143.8
13179,0.7919,0.1008,0.02892,0.001822,0,2,24.25,2014-2025,11.17,county,15.67,175,32090,8.421,0.856,229
13181,2.861,0.08992,0.05061,0,0,1.75,22.5,2014-2025,11.17,county,30,335,4071,28.32,0.9491,256.5
13183,2.324,0.09333,0.04181,0,0,2,22,2014-2025,11.17,county,26.6,297,5547,24.78,0.9188,397
13185,0.655,0.2827,0.1402,0.03862,0,3.75,107.5,2014-2025,11.17,county,14.24,159,70770,20.66,0.9503,382
13187,1.916,0.08417,0.009519,0,0,2.25,17.75,2014-2025,11.17,county,29.37,328,19260,15.48,0.8977,152.2
13189,1.378,0.1253,0.06952,0,0,2,42.25,2014-2025,11.17,county,17.91,200,10980,20.48,0.9626,424
13191,2.307,0.08295,0.03089,0,0,2,22,2014-2025,11.17,county,26.78,299,7007,21.99,0.9202,158.8
13193,2.6,0.03508,0,0,0,2.25,12,2014-2025,11.17,county,40.12,448,5404,14.3,0.8748,109.5
13195,0.5603,0.04159,0,0,0,1.5,10.75,2014-2025,11.17,county,11.28,126,20880,3.167,0.7738,96.5
