zip,place,zip_land_share
93280,0683542,0.03
93283,0683948,0.094
93285,0601358,0.019
93285,0639570,0.056
93285,0686174,0.118
93286,0686300,0.036
93287,0686496,0.056
93291,0630476,0.032
93291,0656120,0.017
93291,0682954,0.184
93292,0682954,0.073
93301,0603526,1
93304,0603526,0.867
93304,0605356,0.1
93305,0603526,0.667
93305,0620515,0.134
93305,0639052,0.181
93305,0658471,0.017
93306,0603526,0.302
93306,0620903,0.044
93306,0633689,0.014
93307,0603526,0.173
93307,0640088,0.016
93308,0603526,0.016
93308,0653448,0.023
93309,0603526,0.904
93309,0653503,0.039
93309,0653603,0.057
93311,0603526,0.116
93312,0603526,0.739
93312,0630938,0.134
93312,0662854,0.078
93313,0603526,0.145
93313,0639759,0.016
93314,0603526,0.172
93314,0662854,0.317
93314,0674021,0.011
93401,0621565,0.019
93401,0644242,0.045
93401,0668154,0.113
93402,0644182,0.46
93405,0603330,0.043
93405,0668154,0.067
93407,0609835,1
93410,0609835,1
93420,0602868,0.03
93420,0609948,0.012
93420,0644042,0.013
93422,0603064,0.379
93422,0628210,0.016
93424,0603330,0.108
93426,0653160,0.023
93427,0608758,0.023
93428,0610074,0.109
93429,0611754,0.024
93430,0612132,0.035
93433,0631393,1
93434,0631414,0.057
93436,0642524,0.051
93436,0682086,0.023
93437,0682072,0.442
93440,0643252,0.021
93441,0644168,0.063
93442,0612132,0.014
93442,0649362,0.113
93444,0606935,0.016
93444,0651476,0.223
93444,0686380,0.025
93445,0653294,0.075
93446,0622300,0.046
93446,0639670,0.023
93449,0657414,0.353
93454,0669196,0.016
93455,0654120,0.091
93455,0669196,0.08
93458,0669196,0.237
93460,0670182,0.016
93461,0671134,0.01
93463,0603694,0.056
93463,0670182,0.04
93463,0672576,0.072
93465,0678162,0.079
93501,0609780,0.063
93501,0648452,0.201
93501,0662826,0.011
93505,0609780,0.952
93510,0600212,0.42
93512,0605346,0.241
93514,0612594,0.028
93514,0663148,0.014
93516,0607568,0.314
93517,0608240,0.064
93517,0681048,0.011
93522,0618030,0.027
93523,0621600,0.145
93523,0651812,0.237
93524,0621600,0.071
93526,0636350,0.091
93527,0636658,0.031
93527,0638076,0.017
93527,0656294,0.012
93528,0637400,1
93529,0637624,0.138
93530,0637918,1
93531,0637946,0.413
93532,0621964,0.049
93532,0639556,0.083
93534,0640130,0.6
93535,0639612,0.016
93535,0640130,0.116
93535,0655156,0.025
93536,0640130,0.215
93536,0659052,0.015
93541,0640998,0.016
93541,0648602,0.025
93543,0641880,0.027
93543,0655156,0.032
93543,0677308,0.142
93545,0642580,0.049
93546,0603026,0.015
93546,0617372,0.012
93546,0644830,0.017
93546,0645358,0.106
93549,0653490,0.016
93550,0600212,0.014
93550,0655156,0.121
93551,0641208,0.214
93551,0655156,0.493
93552,0655156,0.439
93554,0659668,0.014
93555,0613157,0.065
93555,0660704,0.246
93560,0662826,0.296
93561,0604734,0.128
93561,0630282,0.036
93561,0649592,0.014
93561,0673868,0.045
93561,0678092,0.025
93562,0670728,0.102
93581,0678092,1
93591,0639612,0.081
93591,0655156,0.107
93591,0677308,0.014
93601,0600478,0.218
93601,0651470,0.078
93602,0603190,0.412
93602,0671246,0.022
93604,0604198,0.042
93605,0606518,0.027
93606,0606728,0.633
93608,0610816,0.032
93609,0611614,0.033
93610,0613294,0.042
93610,0623210,0.029
93611,0614218,0.981
93612,0614218,0.998
93614,0614288,0.134
93614,0686878,0.163
93615,0617708,0.073
93616,0618674,0.097
93618,0619318,0.097
93618,0642566,0.012
93619,0614218,0.044
93623,0624218,0.021
93624,0684863,0.015
93625,0625436,0.106
93626,0627014,0.013
93626,0647592,0.02
93630,0638226,0.02
93631,0638562,0.043
93633,0685866,0.056
93635,0644028,0.026
93635,0683108,0.011
93636,0607378,0.046
93636,0645054,0.013
93637,0645022,0.041
93638,0645022,0.051
93638,0645050,0.081
93638,0655751,0.019
93640,0646828,0.021
93641,0673794,0.01
93643,0651868,0.195
93644,0600478,0.025
93644,0652764,0.278
93646,0654008,0.052
93647,0654372,0.028
93648,0655856,0.096
93650,0627000,1
93651,0603190,0.035
93652,0659290,0.269
93654,0660242,0.055
93656,0640116,0.018
93656,0661096,0.035
93657,0612412,0.036
93657,0647822,0.026
93657,0667056,0.025
93660,0667126,0.025
93662,0670882,0.075
93664,0671246,0.159
93665,0672954,1
93666,0675672,1
93668,0680266,0.013
93669,0651868,0.352
93670,0686734,1
93673,0680280,0.744
93675,0673794,0.634
93701,0627000,1
93702,0627000,1
93703,0627000,0.764
93703,0646400,0.109
93704,0627000,0.584
93704,0653505,0.271
93705,0627000,0.958
93705,0653505,0.042
93706,0620928,0.016
93706,0627000,0.102
93706,0684680,0.011
93710,0627000,1
93711,0627000,0.734
93720,0625300,0.012
93720,0627000,0.965
93721,0627000,1
93722,0627000,0.771
93723,0627000,0.074
93725,0627000,0.091
93726,0627000,0.995
93727,0627000,0.677
93727,0675994,0.087
93727,0677960,0.036
93728,0627000,0.894
93730,0627000,0.473
93737,0627000,0.065
93740,0627000,1
93741,0627000,1
93901,0664224,0.628
93905,0664224,0.863
93906,0664224,0.615
93907,0607578,0.011
93907,0622034,0.016
93907,0658870,0.573
93907,0664224,0.02
93921,0611250,0.998
93924,0611324,0.102
93925,0613364,0.012
93926,0630392,0.028
93927,0630994,0.014
93928,0625093,0.035
93930,0638520,0.011
93932,0642146,0.128
93933,0645778,0.764
93940,0618688,0.016
93940,0648872,0.228
93943,0648872,1
93944,0648872,0.994
93950,0654848,0.997
93953,0618590,0.991
93955,0618688,0.019
93955,0665112,0.021
93955,0670742,0.339
93960,0672520,0.026
93962,0673612,1
94002,0605108,0.822
94005,0608310,0.652
94010,0609066,0.291
94010,0633798,0.408
94014,0614736,0.291
94014,0617918,0.431
94015,0608338,0.076
94015,0617918,0.864
94018,0621936,1
94019,0621936,0.073
94019,0631708,0.104
94020,0639318,0.083
94021,0642384,0.158
94022,0643280,0.153
94022,0643294,0.423
94022,0655282,0.275
94024,0643280,0.461
94024,0643294,0.177
94024,0644378,0.168
94025,0646870,0.765
94025,0651840,0.052
94025,0684536,0.058
94027,0603092,0.998
94028,0639094,0.025
94028,0655282,0.131
94028,0658380,0.524
94030,0647486,0.945
94030,0665028,0.016
94037,0648760,0.697
94038,0649446,0.371
94040,0649670,0.997
94041,0649670,1
94043,0649670,0.722
94044,0654806,0.834
94060,0656756,0.055
94061,0660102,0.839
94061,0686440,0.046
94062,0622587,0.018
94062,0639318,0.012
94062,0660102,0.035
94062,0686440,0.175
94063,0651840,0.116
94063,0660102,0.881
94065,0660102,1
94066,0665028,0.889
94070,0665070,0.884
94080,0673262,0.876
94085,0649670,0.015
94085,0677000,0.983
94086,0677000,1
94087,0677000,0.998
94089,0677000,1
94102,0667000,1
94103,0667000,1
94104,0667000,1
94105,0667000,1
94107,0667000,1
94108,0667000,1
94109,0667000,1
94110,0667000,1
94111,0667000,1
94112,0667000,1
94114,0667000,1
94115,0667000,1
94116,0667000,1
94117,0667000,1
94118,0667000,1
94121,0667000,1
94122,0667000,1
94123,0667000,1
94124,0667000,1
94127,0667000,1
94128,0673262,0.085
94129,0667000,1
94130,0667000,1
94131,0667000,1
94132,0667000,1
94133,0667000,1
94134,0667000,1
94158,0667000,1
94188,0667000,1
94301,0655282,1
94303,0620956,0.3
94303,0646870,0.029
94303,0649670,0.058
94303,0655282,0.613
94304,0643294,0.016
94304,0655282,0.803
94304,0673906,0.065
94305,0673906,0.51
94306,0655282,0.998
94401,0668252,1
94402,0604549,0.109
94402,0633632,0.258
94402,0668252,0.598
94403,0668252,0.965
94404,0625338,0.871
94404,0668252,0.129
94501,0600562,0.994
94502,0600562,1
94503,0601640,0.224
94505,0619339,0.334
94506,0606928,0.31
94506,0610301,0.068
94506,0617988,0.263
94506,0619150,0.011
94507,0600618,0.876
94508,0602168,0.302
94508,0618324,0.032
94509,0602252,0.856
94509,0657456,0.017
94510,0605290,0.436
94511,0606210,1
94513,0608142,0.189
94513,0638772,0.069
94514,0609346,0.191
94515,0609892,0.022
94517,0613882,0.08
94518,0616000,0.929
94518,0683346,0.07
94519,0616000,1
94520,0604415,0.036
94520,0614232,0.014
94520,0616000,0.779
94521,0616000,0.863
94523,0657764,0.978
94525,0617274,0.433
94525,0662490,0.253
94526,0617988,0.997
94528,0619150,0.999
94530,0621796,0.848
94530,0660620,0.152
94531,0602252,0.887
94533,0623182,0.743
94533,0681554,0.057
94534,0623182,0.211
94534,0631099,0.108
94535,0623182,0.791
94536,0626000,0.999
94538,0626000,1
94539,0626000,0.923
94541,0602980,0.041
94541,0612902,0.158
94541,0623350,0.248
94541,0633000,0.481
94541,0668112,0.071
94542,0623350,0.125
94542,0633000,0.714
94544,0633000,0.865
94544,0681204,0.022
94545,0633000,1
94546,0611964,0.429
94547,0633308,0.962
94548,0638772,1
94549,0639122,0.754
94549,0660279,0.115
94550,0641992,0.05
94551,0641992,0.157
94552,0611964,0.159
94552,0633000,0.043
94552,0681204,0.128
94553,0600898,0.026
94553,0646114,0.205
94553,0654764,0.012
94553,0682842,0.024
94555,0626000,1
94556,0649187,0.481
94558,0650258,0.032
94559,0650258,0.129
94560,0626000,0.307
94560,0650916,0.693
94561,0638772,0.034
94561,0653070,0.915
94562,0653196,0.265
94563,0654232,0.625
94564,0657288,0.746
94565,0604415,0.13
94565,0616000,0.105
94565,0657456,0.383
94566,0657792,0.669
94566,0677042,0.031
94568,0620018,0.923
94569,0658226,0.123
94571,0660984,0.06
94572,0633308,0.104
94572,0662490,0.342
94573,0663400,1
94574,0618324,0.039
94574,0664140,0.04
94575,0649187,1
94576,0618324,1
94577,0668084,0.995
94578,0602980,0.166
94578,0611964,0.372
94578,0668084,0.462
94579,0668084,0.999
94580,0602980,0.233
94580,0668112,0.757
94582,0668378,0.768
94583,0651622,0.17
94583,0668378,0.394
94585,0675630,0.037
94586,0633000,0.023
94586,0677042,0.487
94587,0633000,0.373
94587,0681204,0.627
94588,0633000,0.036
94588,0657792,0.317
94588,0677042,0.013
94589,0681666,0.945
94590,0681666,0.958
94591,0681666,0.693
94592,0681666,0.469
94595,0611915,0.102
94595,0670266,0.217
94595,0683346,0.68
94596,0668263,0.173
94596,0683346,0.813
94597,0600135,0.114
94597,0616090,0.131
94597,0639122,0.014
94597,0683346,0.726
94598,0651890,0.036
94598,0671362,0.021
94598,0683346,0.383
94599,0686930,0.185
94601,0653000,1
94602,0653000,0.999
94603,0653000,1
94605,0653000,1
94606,0653000,1
94607,0653000,1
94608,0622594,0.463
94608,0653000,0.537
94609,0653000,1
94610,0653000,0.85
94610,0656938,0.15
94611,0653000,0.767
94611,0656938,0.183
94612,0653000,1
94613,0653000,1
94618,0653000,0.978
94618,0656938,0.02
94619,0653000,0.501
94621,0653000,1
94702,0606000,1
94703,0606000,1
94704,0606000,0.946
94704,0653000,0.054
94705,0606000,0.315
94705,0653000,0.685
94706,0600674,0.921
94706,0606000,0.076
94707,0600674,0.018
94707,0606000,0.63
94707,0638086,0.352
94708,0606000,0.416
94708,0638086,0.102
94709,0606000,1
94710,0600674,0.043
94710,0606000,0.957
94720,0606000,0.903
94720,0653000,0.097
94801,0652162,0.12
94801,0660620,0.88
94803,0622454,0.23
94803,0660620,0.605
94804,0660620,1
94805,0621061,0.31
94805,0660620,0.653
94805,0668294,0.037
94806,0604470,0.039
94806,0622454,0.019
94806,0648718,0.041
94806,0660620,0.484
94806,0662700,0.022
94806,0668294,0.309
94806,0677924,0.085
94901,0668364,0.78
94901,0670154,0.107
94903,0644399,0.288
94903,0668364,0.319
94903,0670154,0.114
94904,0638114,0.554
94904,0640438,0.154
94920,0605164,0.08
94920,0675315,0.013
94920,0678666,0.688
94922,0607246,0.17
94923,0607260,0.432
94923,0611376,0.015
94923,0664252,0.058
94923,0671000,0.038
94924,0607316,0.212
94925,0616462,0.982
94925,0640438,0.018
94928,0662546,0.903
94928,0672654,0.054
94929,0619262,1
94930,0623168,0.155
94931,0616560,0.241
94931,0656476,0.011
94933,0639283,0.953
94937,0636616,0.044
94938,0639283,0.106
94939,0638114,0.122
94939,0640438,0.872
94941,0647710,0.127
94941,0675315,0.033
94941,0677805,0.124
94945,0606982,0.121
94945,0652582,0.529
94946,0651280,0.035
94947,0652582,0.249
94949,0652582,0.712
94951,0656476,0.305
94952,0607036,0.041
94952,0656784,0.03
94952,0681778,0.01
94954,0656784,0.136
94956,0636616,0.113
94956,0657960,0.104
94957,0662980,1
94960,0662980,0.019
94960,0664434,0.455
94960,0672184,0.5
94963,0639283,0.114
94963,0667070,0.886
94965,0645820,0.037
94965,0649950,0.034
94965,0670364,0.121
94970,0674172,0.123
94971,0619262,0.092
94971,0678890,0.015
94972,0607246,0.177
94972,0681778,0.123
94973,0667070,0.024
94973,0686216,0.455
95002,0668000,0.997
95003,0602378,0.203
95003,0602382,0.052
95003,0616434,0.014
95003,0618153,0.462
95003,0660928,0.092
95003,0670644,0.023
95003,0672688,0.017
95004,0602812,0.216
95004,0658870,0.286
95005,0605332,0.506
95005,0608478,0.174
95006,0607652,0.131
95007,0608478,1
95008,0610345,0.883
95008,0668000,0.117
95010,0611040,1
95012,0611978,0.079
95012,0622034,0.299
95012,0658870,0.104
95013,0668000,0.454
95014,0617610,0.444
95017,0618086,0.046
95018,0605332,0.132
95018,0623826,0.266
95018,0642510,0.19
95018,0649796,0.016
95018,0687090,0.162
95019,0625576,0.167
95019,0683668,0.833
95020,0629504,0.109
95020,0668238,0.014
95023,0634120,0.02
95030,0644112,0.287
95030,0648956,0.154
95032,0644112,0.455
95033,0641282,0.053
95033,0655282,0.016
95035,0647766,0.6
95037,0649278,0.104
95037,0668000,0.127
95039,0649488,0.023
95041,0649796,1
95045,0668014,0.017
95046,0649278,0.023
95046,0668238,0.504
95050,0668000,0.039
95050,0669084,0.961
95051,0669084,0.979
95053,0669084,1
95054,0668000,0.011
95054,0669084,0.986
95060,0607470,0.301
95060,0656028,0.016
95060,0669112,0.147
95062,0611040,0.015
95062,0641922,0.347
95062,0657825,0.148
95062,0669112,0.352
95062,0681050,0.137
95064,0669112,1
95065,0641922,0.124
95065,0669112,0.116
95066,0670588,0.244
95070,0670280,0.449
95073,0672688,0.176
95075,0680364,0.028
95076,0601651,0.022
95076,0602382,0.056
95076,0616434,0.063
95076,0618153,0.026
95076,0636613,0.073
95076,0640508,0.039
95076,0655048,0.019
95076,0658870,0.053
95076,0683668,0.043
95110,0668000,0.98
95110,0669084,0.02
95111,0668000,0.904
95112,0668000,1
95113,0668000,1
95116,0668000,1
95117,0610345,0.013
95117,0668000,0.987
95118,0668000,1
95119,0668000,0.545
95120,0668000,0.347
95121,0668000,0.999
95122,0668000,1
95123,0668000,1
95124,0610088,0.093
95124,0668000,0.907
95125,0610345,0.011
95125,0668000,0.988
95126,0668000,1
95127,0601458,0.046
95127,0620598,0.111
95127,0668000,0.256
95128,0608968,0.106
95128,0610345,0.025
95128,0627080,0.068
95128,0668000,0.8
95129,0668000,1
95130,0668000,1
95131,0668000,1
95132,0668000,0.268
95133,0668000,1
95134,0668000,0.998
95135,0668000,0.09
95136,0668000,0.982
95138,0668000,0.404
95139,0668000,0.892
95148,0668000,0.646
95202,0675000,1
95203,0675000,0.975
95204,0616651,0.362
95204,0675000,0.615
95205,0603209,0.14
95205,0638065,0.063
95205,0675000,0.538
95206,0675000,0.111
95207,0641558,0.101
95207,0675000,0.876
95209,0675000,0.616
95210,0675000,0.59
95211,0675000,1
95212,0649180,0.141
95212,0675000,0.171
95215,0628182,0.028
95215,0675000,0.022
95215,0683626,0.059
95219,0675000,0.083
95220,0600156,0.016
95220,0614708,0.07
95220,0619440,0.205
95221,0602112,1
95222,0602112,0.022
95223,0602770,0.02
95223,0604716,0.012
95224,0603316,0.109
95228,0616210,0.171
95230,0623630,0.015
95231,0626028,0.282
95231,0640704,0.119
95231,0675000,0.034
95233,0603316,0.525
95236,0641670,0.058
95236,0656798,0.02
95237,0642104,0.875
95240,0642104,0.027
95240,0642202,0.108
95242,0642202,0.069
95242,0678232,0.011
95245,0648480,0.044
95245,0659220,0.066
95246,0649628,0.057
95247,0624897,0.08
95247,0650034,0.09
95248,0659220,0.141
95249,0664420,0.103
95251,0681652,0.161
95252,0659426,0.074
95252,0681890,0.035
95253,0682562,0.382
95254,0683304,0.88
95255,0684732,0.067
95258,0686230,0.933
95301,0603162,0.086
95301,0645006,0.07
95303,0603708,0.105
95304,0680238,0.034
95305,0631372,0.053
95306,0612062,0.142
95307,0612524,0.189
95307,0638422,0.015
95309,0613182,1
95310,0614904,0.075
95311,0630900,0.09
95311,0639484,0.022
95312,0617078,1
95313,0617428,0.025
95313,0648354,0.047
95315,0618464,0.167
95316,0618856,0.02
95317,0622286,0.071
95318,0622328,0.033
95319,0622622,0.2
95320,0622790,0.026
95321,0631372,0.014
95321,0657244,0.042
95322,0670028,0.028
95323,0633504,0.011
95324,0633861,0.098
95325,0634708,0.022
95326,0634904,0.072
95327,0637106,0.017
95328,0638422,1
95329,0639484,0.1
95330,0640704,0.85
95330,0645484,0.011
95334,0642006,0.065
95335,0614454,0.042
95335,0642622,0.07
95335,0671834,0.018
95336,0645484,0.22
95337,0645484,0.274
95338,0607525,0.011
95338,0645932,0.012
95340,0646898,0.135
95340,0680882,0.02
95341,0646898,0.064
95345,0647374,0.103
95346,0648298,0.398
95346,0671834,0.362
95348,0625488,0.034
95348,0646898,0.114
95350,0648354,1
95351,0609353,0.061
95351,0612524,0.157
95351,0648354,0.481
95351,0663168,0.027
95351,0684578,0.063
95354,0600535,0.023
95354,0648354,0.709
95355,0648354,0.946
95356,0618695,0.09
95356,0648354,0.224
95356,0664210,0.012
95357,0622622,0.017
95357,0648354,0.051
95357,0661068,0.024
95358,0612524,0.015
95358,0648354,0.055
95358,0661106,0.013
95360,0651140,0.033
95361,0620907,0.025
95361,0652694,0.029
95361,0653987,0.018
95363,0656112,0.016
95365,0657582,0.419
95366,0661026,0.155
95367,0661068,0.715
95368,0648354,0.03
95368,0664210,0.635
95370,0612300,0.073
95370,0614904,0.025
95370,0621188,0.024
95370,0648641,0.027
95370,0656870,0.107
95370,0672674,0.031
95370,0680896,0.071
95372,0672772,0.906
95374,0674144,0.025
95375,0675322,0.037
95376,0680238,0.941
95377,0680238,0.123
95379,0680763,0.091
95380,0680812,0.135
95382,0638422,0.016
95382,0680812,0.59
95383,0648298,0.012
95383,0680966,0.043
95386,0683612,0.025
95387,0684480,0.011
95388,0617078,0.016
95388,0686076,0.081
95391,0649582,0.17
95401,0670098,0.27
95403,0640426,0.207
95403,0670098,0.334
95403,0685922,0.013
95404,0670098,0.105
95405,0670098,0.997
95407,0662546,0.014
95407,0670098,0.337
95409,0670098,0.241
95410,0600716,0.06
95415,0607512,0.1
95419,0653266,1
95420,0611768,0.282
95421,0612146,0.05
95421,0678715,0.016
95422,0613945,0.377
95423,0613966,0.016
95423,0673690,0.04
95425,0614190,0.016
95426,0614302,0.174
95427,0615030,0.02
95428,0616728,0.026
95436,0624960,0.247
95437,0625058,0.016
95439,0628014,0.681
95441,0629420,0.029
95442,0630028,0.084
95442,0638156,0.033
95444,0630812,1
95445,0602028,0.039
95446,0631470,0.197
95448,0633056,0.024
95449,0634652,0.025
95450,0637274,0.056
95450,0670712,0.024
95450,0678715,0.089
95451,0613985,0.057
95451,0638044,0.031
95451,0672478,0.014
95452,0638156,0.262
95453,0639710,0.035
95453,0651990,0.044
95454,0640928,0.018
95456,0641866,0.132
95457,0644350,0.018
95458,0644406,0.154
95459,0645386,0.044
95460,0611768,0.027
95460,0646814,0.065
95461,0633549,0.018
95461,0647332,0.015
95462,0648928,0.522
95464,0651294,0.565
95465,0607246,0.028
95465,0653266,0.022
95466,0656868,0.02
95467,0633549,0.869
95468,0657876,0.022
95469,0658506,0.022
95470,0660214,0.039
95471,0631470,0.998
95472,0630812,0.018
95472,0653266,0.054
95472,0670098,0.015
95472,0670770,0.027
95476,0622510,0.011
95476,0623973,0.014
95476,0672646,0.025
95476,0678126,0.015
95482,0681134,0.016
95485,0681358,0.02
95486,0648928,1
95490,0608530,0.017
95492,0640426,0.011
95492,0685922,0.331
95497,0670712,1
95501,0623042,0.773
95501,0650188,0.207
95503,0617722,0.015
95503,0623042,0.042
95503,0634928,0.048
95503,0657204,0.121
95511,0600786,0.059
95519,0624008,0.195
95519,0644910,0.388
95521,0602476,0.147
95521,0645414,0.012
95524,0602476,0.065
95524,0623042,0.039
95524,0636420,0.078
95526,0645092,0.076
95527,0609150,0.092
95527,0680483,0.017
95531,0606150,0.028
95531,0617022,0.01
95537,0624022,0.913
95537,0634928,0.05
95538,0625086,1
95540,0625296,0.154
95540,0636126,0.024
95542,0605262,0.022
95542,0628154,0.012
95543,0629154,0.034
95546,0634540,0.233
95546,0638177,0.042
95546,0683730,0.026
95546,0683906,0.044
95547,0636126,0.641
95548,0638702,0.286
95551,0642328,0.05
95552,0645092,0.185
95552,0663386,0.284
95553,0648060,0.021
95555,0654218,0.043
95559,0656854,0.039
95560,0660088,0.075
95562,0660900,0.12
95563,0664378,0.08
95563,0680483,0.024
95564,0623196,0.194
95564,0664392,0.246
95565,0670518,0.022
95567,0672380,0.071
95569,0659906,0.01
95570,0606567,0.012
95570,0684385,0.155
95571,0684004,0.101
95573,0685642,0.253
95585,0641026,0.046
95589,0671372,0.038
95601,0601514,0.15
95602,0639690,0.051
95602,0651637,0.023
95603,0603204,0.188
95603,0651637,0.186
95604,0611418,1
95605,0684816,1
95606,0608506,0.113
95606,0677860,0.042
95608,0602553,0.012
95608,0611390,0.97
95608,0651924,0.018
95610,0613588,1
95612,0613784,0.032
95613,0614764,1
95614,0603205,0.401
95615,0616714,0.085
95616,0618100,0.183
95616,0681302,0.058
95618,0618100,0.141
95618,0622104,0.018
